# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "y (mm)", "U (m/s)", "Rexx (m/s)^2", "Reyy (m/s)^2", "Rexy (m/s)^2"
ZONE T="Frame 0", I=106, J=1, F=POINT
0.5186365638 402.8850852958 2784.9597873529 654.8585466179 -173.1978274928
0.6279781666 410.0419654392 2604.3767838785 609.3453235376 -183.6337907674
0.7373197693 417.3458755896 2472.6183462907 545.1446370192 -175.8660983210
0.8466613721 425.3337631310 2330.5282709832 488.0046491129 -171.8441819805
0.9560029749 433.0060360437 2197.2318253209 433.3647423092 -169.0055864522
1.0653445777 440.6858957913 2098.3464274077 376.4858188131 -169.6797617306
1.1746861804 448.0041912548 2056.9486024787 344.2639563730 -153.1660522316
1.2840277832 455.3140436482 1940.2503830048 310.7091022121 -131.8158898212
1.3933693860 462.3666224052 1814.0063495795 279.9052476228 -143.6662072170
1.5027109887 469.1434181842 1728.4243168543 251.5442659723 -145.2930777862
1.6120525915 475.7276342838 1524.8442025757 222.4067749877 -132.5896005786
1.7213941943 481.9501733786 1310.6496098806 188.2319772159 -121.8838831617
1.8307357971 488.0169965736 1126.1383782729 157.2862690315 -106.2402835656
1.9400773998 493.6977669592 955.1399283122 136.7422623784 -91.6956077437
2.0494190026 498.9383095065 768.0720268067 118.7520052030 -64.3597623322
2.1587606054 503.5633085789 599.9446109020 100.1127268448 -49.7600685536
2.2681022082 507.6092332200 477.4654044885 80.8348821616 -33.4129692977
2.3774438109 511.0479851310 373.7359926767 66.0671837551 -29.1274531124
2.4867854137 513.8205497477 296.0831663113 54.8517624558 -14.6656712846
2.5961270165 516.0430622132 189.4582285022 44.7412720724 -8.6568604010
2.7054686192 517.5990415511 130.2170676868 35.3692714597 -5.0357573977
2.8148102220 518.6496508547 97.4467873143 28.9841650542 -2.6274336869
2.9241518248 519.3736687888 67.6485099847 22.6119542895 0.6467137792
3.0334934276 519.7961816937 59.7933830319 20.5141424044 1.4514712863
3.1428350303 520.0401259607 61.8972499559 17.5672715974 3.2634068697
3.2521766331 520.2061427973 60.1584923730 14.5200336662 2.9436644254
3.3615182359 520.3265195050 51.8572132188 12.8001517813 0.9784254341
3.4708598386 520.4392761971 43.3009072969 12.1970319518 1.1637547507
3.5802014414 520.4604621675 63.4474222960 13.0366987942 2.8109477072
3.6895430442 520.5037144478 49.9484051972 12.4963408166 4.2491403978
3.7988846470 520.5391687435 52.3626495038 12.5561248197 3.1636176902
3.9082262497 520.6423175659 33.1490473043 12.1438103231 0.9424589853
4.0175678525 520.6744697385 33.4951272096 12.2077565195 1.7423286853
4.1269094553 520.6563361587 45.6841895212 12.7121045248 1.8857900966
4.2362510581 520.6570661980 37.8449636182 12.0775075701 0.9705322295
4.3455926608 520.6361391532 41.9516707469 11.7749730759 1.7545389497
4.4549342636 520.6511042708 30.0544050149 12.2822151926 1.7814993584
4.5642758664 520.6449412608 34.2453314242 13.0599014461 1.8741707673
4.6736174691 520.6549798853 29.0343110998 12.9462190511 0.3591285102
4.7829590719 520.6330857869 23.9318634695 12.0096562543 0.8840656754
4.8923006747 520.5967419912 29.6379119658 12.8029961510 -1.3800579931
5.0016422775 520.5973560678 28.1873413789 12.6610197719 -0.7430327225
5.1109838802 520.6279832926 22.7425782454 12.2633016894 -0.1753381095
5.2203254830 520.6545753979 20.5324577777 11.3947594201 1.2985828789
5.3296670858 520.6339377755 22.1222023578 11.1269225668 2.0534332676
5.4390086886 520.6357645123 20.2189530273 11.1257307286 3.0483168513
5.5483502913 520.6543183175 18.2398091633 10.4398151365 2.4621448323
5.6576918941 520.6643669666 18.4832595245 10.2549913078 1.7335818992
5.7670334969 520.6584619886 17.4347741406 9.5971847466 0.9566958611
5.8763750996 520.6541523527 15.9442234815 9.6188060579 0.6071238927
5.9857167024 520.6425511021 15.6677977393 9.0329820616 0.5817384263
6.0950583052 520.6368397035 15.5189578063 8.7200925391 0.5780568691
6.2043999080 520.6302710215 15.1609944662 8.5662269353 0.5722706324
6.3137415107 520.6413929896 14.8432296907 8.3342964212 0.4788658090
6.4230831135 520.6500385402 14.6569489664 8.1946942140 0.4695896239
6.5324247163 520.6758389814 13.9068906512 7.9569636150 0.4567791875
6.6417663191 520.6936359947 14.1800743433 7.6272495139 0.3336323839
6.7511079218 520.7171200656 14.4256330414 7.1149740614 0.0795261213
6.8604495246 520.7322750635 14.2451025470 6.8510612497 -0.0110256843
6.9697911274 520.7467588276 13.6049932950 6.6730192053 -0.2243165530
7.0791327301 520.7593413128 13.6717608564 6.6342812289 -0.3578531124
7.1884743329 520.8044810876 13.6569761504 6.7737034021 -0.6710071915
7.2978159357 520.8635091604 13.4161424953 6.8238284313 -0.9322432629
7.4071575385 520.9422770197 13.3727309163 6.2850849029 -0.8004582947
7.5164991412 521.0147945011 13.2937552653 6.3274370778 -0.7004086349
7.6258407440 521.0974374320 12.8168703204 6.3209764026 -0.7333704183
7.7351823468 521.1786970310 12.4236831773 6.3076800118 -0.6673994327
7.8445239495 521.2573108548 12.6109148086 6.2548588800 -0.6614811771
7.9538655523 521.3246626765 12.5585194259 6.2747622426 -0.8555407118
8.0632071551 521.3885657181 12.5428122852 6.6893382054 -0.9721023104
8.1725487579 521.4542797923 12.8229027275 6.3421368789 -1.1156291150
