# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "x (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)", "Rexx ((m/s)^2)", "Reyy ((m/s)^2)", "Rezz ((m/s)^2)", "Rexy ((m/s)^2)"
ZONE T="Frame 0", I=235, J=111, F=POINT
17.4026172297 16.1534790018 433.5714894270 -2.4238335572 -2.2437794582 433.5840702324 20.8881179477 6.1220866230 53.5459698907 0.1696742429
17.7531336627 16.1534790018 432.3450494383 -2.8423246735 -2.5791491443 432.3620850557 22.3856479122 6.3512485732 53.6039647567 -0.0401504073
18.1036500958 16.1534790018 431.1464091991 -3.2224423626 -3.1788903676 431.1701701695 22.2319282471 7.0729143035 51.7955583084 -1.4319584691
18.4541665288 16.1534790018 430.1903233380 -3.4842492150 -4.0202514955 430.2232173051 21.9692204379 8.6615904491 48.1799232627 -3.5603004876
18.8046829619 16.1534790018 429.5554294191 -3.5441909277 -5.0389771212 429.5996037279 22.0300355829 11.1555196458 42.7858489702 -6.0722605696
19.1551993950 16.1534790018 429.1540694301 -3.3542266600 -6.0715594289 429.2101233415 23.3215625051 14.3372722636 36.0734033873 -8.7354312872
19.5057158280 16.1534790018 428.9115137413 -2.9337136975 -6.9251032545 428.9774473688 25.9269788632 17.7823486715 32.8913754492 -11.5142595834
19.8562322611 16.1534790018 428.7450502752 -2.3863661938 -7.3554547973 428.8147800558 28.7550431466 20.6621554731 32.9961600128 -13.8782345362
20.2067486942 16.1534790018 428.5975154998 -1.8153643061 -7.1009026904 428.6601785321 31.7112384211 22.1922176359 35.1511339360 -15.6319262938
20.5572651272 16.1534790018 428.4233988901 -1.3130776999 -6.1616851527 428.4697180122 34.4487909192 21.7822932982 38.6891309397 -16.3018925320
20.9077815603 16.1534790018 428.2839207201 -0.9682497545 -4.7875742887 428.3117732710 36.3664866506 20.4851199758 42.3000198873 -15.7525261175
21.2582979934 16.1534790018 428.3028205564 -0.7748550866 -3.3154148773 428.3163532634 37.1683824521 19.0149754199 44.5689438225 -14.2540056603
21.6088144264 16.1534790018 428.6319191677 -0.6688357092 -1.9960608777 428.6370886071 38.0543160941 17.6431519034 45.7815813154 -12.3348717430
21.9593308595 16.1534790018 429.3702854288 -0.5955057935 -0.9647947136 429.3717823346 39.4045007718 16.8900371596 45.8417238001 -10.4938053818
22.3098472926 16.1534790018 430.4386905354 -0.5430273896 -0.2850914201 430.4391274800 40.5236468045 16.8277855894 45.5357269272 -9.0366693447
22.6603637256 16.1534790018 431.7064423687 -0.5472172333 0.0671674850 431.7067944112 40.0318953212 16.8956338231 46.5614907957 -8.1042531040
23.0108801587 16.1534790018 433.0078783394 -0.6439854982 0.2400041684 433.0084237325 38.0751778384 17.2297948782 48.9117753962 -8.2684936562
23.3613965918 16.1534790018 434.2576132511 -0.8246711500 0.6008426133 434.2588119553 35.3882953963 17.3923007942 51.6598040081 -9.2635514452
23.7119130248 16.1534790018 435.3793493291 -0.9940773120 1.1743493033 435.3820679682 32.5949060114 17.6625939328 52.5865979968 -10.6170137211
24.0624294579 16.1534790018 436.3734917638 -1.0980186780 1.7852435349 436.3785249685 30.3174805154 18.5592285287 52.5121587737 -11.7255749539
24.4129458910 16.1534790018 437.2429695027 -1.1972162247 2.3540488637 437.2509453989 29.4591921507 19.1135819745 51.7167943853 -12.1143635476
24.7634623240 16.1534790018 438.0086807239 -1.3550086012 2.9216123055 438.0205203597 29.5008915800 19.0400156390 50.3185802480 -11.9612311523
25.1139787571 16.1534790018 438.6808134289 -1.5366406138 3.4712233376 438.6972381113 29.3614021263 19.0392513779 47.9214757198 -11.5908826286
25.4644951902 16.1534790018 439.2628716824 -1.6687828562 3.9703662107 439.2839845507 28.8337102387 19.1162473583 47.6913740188 -11.1493313610
25.8150116232 16.1534790018 439.7951926091 -1.7068497826 4.5263556304 439.8217964967 27.9295719740 19.2819429375 50.1267487271 -10.8024106760
26.1655280563 16.1534790018 440.2446350509 -1.6863199501 5.2017642237 440.2785944344 26.7141453380 19.4897247965 51.6350386003 -10.3632781780
26.5160444894 16.1534790018 440.5705236462 -1.6425668347 5.9398719122 440.6136248574 25.8130383395 19.1306079943 52.1844910492 -9.8787416910
26.8665609224 16.1534790018 440.8331941866 -1.6274477352 6.7546502408 440.8879437938 25.6842539477 18.3988806770 51.7723461377 -9.4226694625
27.2170773555 16.1534790018 441.0731651729 -1.6853041329 7.6622139135 441.1429324014 25.6246786870 17.4141654736 49.5554634859 -8.4387403061
27.5675937886 16.1534790018 441.3231414098 -1.7861698902 8.6520992871 441.4115589433 24.5309957174 16.6108715954 46.0986276032 -7.4221852759
27.9181102216 16.1534790018 441.5364797232 -1.9198711365 9.5290410768 441.6434664471 22.1577023005 15.6601642202 41.1379932179 -7.0023527041
28.2686266547 16.1534790018 441.7025316722 -2.0914208531 10.1731299242 441.8246180322 19.0244154781 14.8063957025 35.9168353587 -7.1634331150
28.6191430878 16.1534790018 441.9081876371 -2.2588159255 10.6821345785 442.0430482988 16.1934951286 14.1992156494 32.9972430482 -7.3926278162
28.9696595208 16.1534790018 442.1889613280 -2.3561057439 11.0642198446 442.3336362016 14.3823167175 14.1787329687 31.3353363018 -7.6889516002
29.3201759539 16.1534790018 442.4991439069 -2.3948014728 11.2981829690 442.6498349383 13.8468155129 14.6807642973 31.1612516024 -8.0280593543
29.6706923870 16.1534790018 442.7507985730 -2.4346374118 11.2976780193 442.9016082890 14.5001837178 15.1617458299 30.3950231563 -8.2625436220
30.0212088200 16.1534790018 442.9082496347 -2.4927157328 11.1121231323 443.0546360289 15.7416163476 15.8556630266 29.7927966286 -8.2924283381
30.3717252531 16.1534790018 442.9491107170 -2.5565318567 10.7876266402 443.0878281206 17.1492653172 16.9316721519 30.2856824382 -8.1573534107
30.7222416862 16.1534790018 442.9248358380 -2.6215917348 10.3449861431 443.0533846882 18.3108542931 17.7947197129 30.4464340695 -8.1374000399
31.0727581192 16.1534790018 442.8960965467 -2.7009934478 9.9357144304 443.0157628382 18.7293992423 18.0791084703 30.8755961170 -8.4485517796
31.4232745523 16.1534790018 442.8529891235 -2.8417470967 9.6984352601 442.9682891005 18.2598786236 17.7902820946 30.5554983425 -9.0510057409
31.7737909854 16.1534790018 442.7801906420 -3.0228128211 9.6996740140 442.8967354794 17.2733700366 17.4710799365 28.4278944514 -9.6423229833
32.1243074184 16.1534790018 442.6808077686 -3.2148169490 9.9083430619 442.8033512485 16.3912855456 17.4207054741 27.5094839870 -9.9363919959
32.4748238515 16.1534790018 442.5612577502 -3.3866744693 10.2298402319 442.6924282802 15.5794093444 17.3866632247 26.9957090656 -9.8143351188
32.8253402845 16.1534790018 442.4173295008 -3.5784238010 10.5473730057 442.5575054575 15.2219536003 17.1279708193 27.2128706164 -9.4496172312
33.1758567176 16.1534790018 442.2692520494 -3.8199226257 10.7931030023 442.4174207574 15.2558037764 16.3717435465 27.2844698081 -8.9382633097
33.5263731506 16.1534790018 442.1304397003 -4.0302346164 10.9806452580 442.2851377460 15.6648645687 16.0445992034 27.8503074274 -8.6232505267
33.8768895837 16.1534790018 442.0263564111 -4.1678323312 11.0859408459 442.1849937219 16.0412107983 14.9783962782 27.2294066968 -8.1532806315
34.2274060168 16.1534790018 441.9828030425 -4.2066233788 11.1810152767 442.1442173863 16.2249024825 15.1218307449 26.0388993899 -7.9691280546
34.5779224498 16.1534790018 441.9872852847 -4.2098509442 11.3395954457 442.1527672911 16.4048187423 15.3707649298 24.6185464026 -8.2331980972
34.9284388829 16.1534790018 442.0138825832 -4.2114925739 11.5439132953 442.1846571289 16.4370438742 15.8109038740 23.7894118216 -8.6039271420
35.2789553160 16.1534790018 442.0150162714 -4.2252393750 11.7841261634 442.1922578320 16.2302248931 16.1213197062 23.3700785127 -8.9384129661
35.6294717491 16.1534790018 441.9311555988 -4.2606128858 12.0654278847 442.1163576041 15.9264329678 16.4484900070 23.2227335013 -9.3475363248
35.9799881821 16.1534790018 441.7599324179 -4.2944819489 12.4265127283 441.9555392612 15.6092522690 16.6763712792 22.9958500275 -9.7254701648
36.3305046152 16.1534790018 441.5759845387 -4.2976494339 12.8858696666 441.7848634223 15.5573111169 16.9745718751 22.5467727125 -10.1014518777
36.6810210483 16.1534790018 441.4045213216 -4.2790821138 13.3336361364 441.6265932205 15.5886323572 17.5204648989 21.7996957652 -10.2136593834
37.0315374813 16.1534790018 441.2177545364 -4.2617313472 13.7370265756 441.4521210407 15.4063417397 17.9313847338 20.9934522121 -9.9804696320
37.3820539144 16.1534790018 441.0655833519 -4.2194245202 14.0675832206 441.3100375683 15.3337604041 18.3776589288 20.3750621901 -9.7198593150
37.7325703475 16.1534790018 441.0303975331 -4.0653221298 14.3315322313 441.2819180618 15.5474094121 19.2098036765 19.7976440920 -9.5139633844
38.0830867805 16.1534790018 441.1080436492 -3.8156838751 14.4674458222 441.3617253502 15.8240097271 19.8837736476 18.5935733688 -9.4519647478
38.4336032136 16.1534790018 441.2102101841 -3.5634718402 14.4861893091 441.4623399373 15.8557250903 20.3121941705 18.5021978557 -9.5185091063
38.7841196467 16.1534790018 441.2829106737 -3.3143315898 14.3477510667 441.5285381572 15.6662788940 20.5804460678 19.1634919981 -9.7448839514
39.1346360797 16.1534790018 441.3360682374 -3.0586037681 14.1315289501 441.5728482309 15.2434476277 20.5081605290 19.3320292923 -9.8571620123
39.4851525128 16.1534790018 441.3887293448 -2.8104525229 13.9120822980 441.6168645669 14.7281007553 20.0750313964 18.9672430424 -9.9494586209
39.8356689458 16.1534790018 441.4520704200 -2.5984398674 13.6327629140 441.6701649337 14.5739198534 19.8301231994 19.3890040020 -10.0888364257
40.1861853789 16.1534790018 441.4985872794 -2.4267451252 13.2704293918 441.7046478789 14.5878004664 19.7070484861 20.5826578187 -10.0536601226
40.5367018120 16.1534790018 441.5045852830 -2.3251980239 12.8711976055 441.6982828804 14.6915108795 19.6126618505 21.7665771674 -10.0720931943
40.8872182450 16.1534790018 441.4669713044 -2.2942010737 12.5397813170 441.6509891608 14.6937380754 19.4079613364 22.0193384971 -9.9701159476
41.2377346781 16.1534790018 441.4034751535 -2.2952006430 12.2959208554 441.5806670284 14.6366568601 19.0543044622 21.8492430160 -9.7919859239
41.5882511112 16.1534790018 441.3340325105 -2.2990832556 12.0462534397 441.5043898510 14.8804571749 18.6518588195 22.0245236995 -9.6728419379
41.9387675443 16.1534790018 441.2517403579 -2.3402921960 11.7909605511 441.4154529320 15.3400012822 18.5531716091 21.7403357913 -9.6908231433
42.2892839773 16.1534790018 441.1394122049 -2.4340375219 11.5410958577 441.2970682350 15.8653355292 18.8130941306 21.6699430118 -9.7996064810
42.6398004104 16.1534790018 441.0004602203 -2.5566052155 11.3359338345 441.1535396443 16.6126079185 18.7616563312 21.9977168056 -9.8891877193
42.9903168435 16.1534790018 440.8715659893 -2.6547731365 11.1604212948 441.0207937521 17.9056218084 18.7276585204 22.9293517912 -10.1658663111
43.3408332765 16.1534790018 440.6993275369 -2.7231861727 11.1073524659 440.8476906066 19.6128646157 18.8358554127 25.1345503172 -10.7703938738
43.6913497096 16.1534790018 440.4212539226 -2.7744808436 11.3237887081 440.5755404484 20.8086467827 18.8033878915 26.4126181298 -11.3910856279
44.0418661426 16.1534790018 440.0784760268 -2.7828245106 11.7940981037 440.2452838184 21.1017434570 19.1189390516 27.9701432705 -11.8448246819
44.3923825757 16.1534790018 439.7013146295 -2.7845204988 12.2439284631 439.8805672288 20.6508484994 19.6298984969 28.8380894952 -12.0332390868
44.7428990088 16.1534790018 439.3236932557 -2.8021069308 12.6386119420 439.5143840318 19.5211697296 19.8101746594 28.6595134033 -11.8323361322
45.0934154418 16.1534790018 439.0047294753 -2.8700080656 12.9138058736 439.2040025206 18.2540678764 19.7598129790 28.5760109428 -11.6601221792
45.4439318749 16.1534790018 438.7738847304 -2.9391149040 13.0044313363 438.9763952107 17.0542149171 19.7497656054 24.3772496885 -11.2677971110
45.7944483080 16.1534790018 438.6191863399 -2.9860207386 12.9601268638 438.8207741591 16.5716893876 19.7041628668 22.6797422738 -10.9961218443
46.1449647410 16.1534790018 438.4953025826 -3.0281594415 12.8252799256 438.6932731895 16.8246468253 19.5798762715 23.0574797668 -11.0993657981
46.4954811741 16.1534790018 438.3580613739 -3.0813109941 12.6752539526 438.5521023911 17.5296090932 19.5409324209 22.6399258750 -11.3038348173
46.8459976072 16.1534790018 438.1803878765 -3.1767066119 12.4509820056 438.3687611331 18.0759177615 19.4224496343 23.0671332146 -11.4711059965
47.1965140402 16.1534790018 437.9516851421 -3.2847698862 12.1344169590 438.1320717626 18.5190121388 19.3471671893 23.4799780567 -11.7500231181
47.5470304733 16.1534790018 437.7190482663 -3.3866508587 11.8905930514 437.8936181567 19.0639814625 19.4010470276 24.2888715439 -12.0736650198
47.8975469064 16.1534790018 437.4945057966 -3.4216275533 11.8234962231 437.6676195474 19.7835534196 19.8093119675 26.2152808841 -12.5402055496
48.2480633394 16.1534790018 437.2673333118 -3.4014726888 11.8280491567 437.4405028629 20.6003731077 20.1584429026 27.4779917991 -12.9153581616
48.5985797725 16.1534790018 437.0218995024 -3.3794481343 11.8845346209 437.1965272935 21.1639585696 20.0061549197 28.8936826535 -13.0188892948
48.9490962056 16.1534790018 436.7583206796 -3.3468134409 11.9449260082 436.9344494320 21.3803418149 19.6732305112 30.3109746514 -12.8984021873
49.2996126386 16.1534790018 436.5458291520 -3.2962989554 11.9743015799 436.7224638545 21.3811501211 19.5841971700 31.2043724086 -12.6671454804
49.6501290717 16.1534790018 436.4111984874 -3.2174833808 12.0405273423 436.5891211004 20.9616750373 19.5217659895 31.5656711101 -12.1882406562
50.0006455048 16.1534790018 436.3263916889 -3.1483165858 12.1507278891 436.5068981927 20.1587406737 19.4453185010 31.0413420045 -11.5775492453
50.3511619379 16.1534790018 436.2913069508 -3.0931207725 12.1954483362 436.4726805621 19.5146334243 19.5820281256 30.0012125151 -10.9729672421
50.7016783709 16.1534790018 436.2927367144 -3.0340161024 12.0845157176 436.4706094155 18.9035463231 19.6583083422 28.9397169621 -10.1702022453
51.0521948039 16.1534790018 436.3531967173 -2.9568021499 11.8713047485 436.5246646420 18.3560035043 19.7483532366 29.1302214955 -9.4634163481
51.4027112370 16.1534790018 436.4989256537 -2.8847001989 11.5881690228 436.6622484866 18.3153923070 19.6674282400 28.6861622598 -9.1340021688
51.7532276701 16.1534790018 436.7541547198 -2.8310453874 11.1503464627 436.9056382209 19.3096965835 19.6503187326 29.6097832235 -9.3203341377
52.1037441031 16.1534790018 437.0807278079 -2.7428760997 10.5241201492 437.2160142256 21.4288997165 19.8633482116 30.9778940492 -10.1381647348
52.4542605362 16.1534790018 437.3522353850 -2.6073751345 9.8372376558 437.4706246664 23.9433941340 20.4018843043 32.5978606601 -11.4450350943
52.8047769693 16.1534790018 437.4878466861 -2.4769482952 9.2479472325 437.5925911151 26.5235935951 21.0190054031 34.6944459904 -12.9712048927
53.1552934023 16.1534790018 437.5255179710 -2.3305557933 8.8514724459 437.6212505473 29.3724413933 22.2990446246 37.2420990629 -14.7428058495
53.5058098354 16.1534790018 437.4842578335 -2.1525381685 8.5752053150 437.5735862902 31.8559027084 24.2005924567 40.5201514367 -16.5212639676
53.8563262685 16.1534790018 437.3530800988 -1.9917102580 8.3459103745 437.4372387002 33.8530620155 25.7391630898 44.4572005308 -18.1210630943
54.2068427015 16.1534790018 437.1690818429 -1.8753497633 8.1499966365 437.2490657523 35.3638512234 26.6583174538 46.1982656086 -19.3045349599
54.5573591346 16.1534790018 436.9360680883 -1.7671614954 8.0724171461 437.0142038593 36.3241686776 27.2043787543 44.5578369773 -20.0391281199
54.9078755677 16.1534790018 436.6590535618 -1.6346499869 8.0447578360 436.7362124517 37.2478540435 27.9490900542 42.9632680850 -20.5949207801
55.2583920007 16.1534790018 436.3801611126 -1.5035255123 7.9247275328 436.4547020117 37.7809459738 28.5224315011 43.0996760575 -21.0165970246
55.6089084338 16.1534790018 436.0547323928 -1.4007815015 7.7752875562 436.1262969915 37.5214335679 28.8814373744 44.2345937493 -21.1771825563
55.9594248669 16.1534790018 435.6820534862 -1.3440857299 7.7296506457 435.7526887990 37.6334622094 29.6305663563 46.8281673028 -21.4024864684
56.3099412999 16.1534790018 435.2843749050 -1.2846642939 7.7309987652 435.3549192793 37.6563634130 30.4430038360 47.3870271030 -21.9285794423
56.6604577330 16.1534790018 434.8765662511 -1.1828139214 7.8348895552 434.9487468857 37.6727938270 31.1827473777 46.7410154006 -22.7196280169
57.0109741661 16.1534790018 434.5182081420 -1.0028513392 7.9772303780 434.5925852132 37.3594154622 32.4309078741 46.8046355395 -23.3197066224
57.3614905991 16.1534790018 434.2445086258 -0.7807725545 8.0740860083 434.3202663270 37.1143433677 33.3073920639 45.9747293080 -23.5754443668
57.7120070322 16.1534790018 434.0536309387 -0.5498421479 8.1861661700 434.1311670153 37.0466618015 33.8809618141 44.7431916524 -23.2541681930
58.0625234653 16.1534790018 433.9031863019 -0.3222459056 8.2392175247 433.9815245271 36.7622999066 34.3400475642 44.1201932278 -22.5459093913
58.4130398983 16.1534790018 433.7995867874 -0.0720799427 8.2275083332 433.8776078410 37.1573060690 34.9232615128 44.9591530458 -22.1878460159
58.7635563314 16.1534790018 433.7395050950 0.2276069672 8.1337136600 433.8158219600 38.4581122054 35.5324150494 46.2494314953 -22.1046435643
59.1140727645 16.1534790018 433.7648495508 0.6009415998 7.9379743479 433.8378928510 39.3838998239 35.7965345906 47.5934049800 -22.0313935437
59.4645891975 16.1534790018 433.8363952210 1.0109215292 7.7208763106 433.9062706526 40.0550952559 35.9790986242 48.8875470280 -22.1367614886
59.8151056306 16.1534790018 433.8953991835 1.3257429667 7.4187971376 433.9608433695 40.4084032416 35.4591075392 50.0518665014 -21.9563340542
60.1656220637 16.1534790018 433.9102892492 1.5486498303 7.0965062862 433.9710794904 40.6185435391 34.1581774399 49.2271320491 -21.7174625479
60.5161384968 16.1534790018 433.8553235129 1.7122246906 6.6983295000 433.9104067338 41.4556538068 32.5804229207 50.5079418155 -21.3747221422
60.8666549298 16.1534790018 433.7165071028 1.8891507070 6.5097887708 433.7694719245 41.9216599106 31.2078344338 51.9831318311 -20.9032236461
61.2171713629 16.1534790018 433.5194096057 2.0410344479 6.4868866662 433.5727436372 41.8462331693 30.1009630495 53.8275385923 -20.3374603419
61.5676877959 16.1534790018 433.3520702636 2.1324315881 6.4714023106 433.4056334592 41.0499455380 28.8711419603 52.6776428391 -19.4032765643
61.9182042290 16.1534790018 433.2545729193 2.1383782520 6.2693973554 433.3052076311 39.8604412764 27.6445276347 52.5380162605 -17.9708781056
62.2687206621 16.1534790018 433.2027302669 2.0969509555 5.8216364874 433.2469205493 38.8729258902 26.2417079619 52.1499321173 -16.5027906582
62.6192370951 16.1534790018 433.0820285415 1.9918033603 5.5305199340 433.1219197604 38.5303380654 25.4721878096 52.0050993925 -15.4208769994
62.9697535282 16.1534790018 432.8714868761 1.8778237375 5.4789592451 432.9102324579 38.6257633626 25.5951339656 52.9745085245 -15.3124917686
63.3202699613 16.1534790018 432.5701925420 1.7715505177 5.5521532487 432.6094500502 37.8375244621 26.1735449742 53.9834393282 -15.5628047052
63.6707863943 16.1534790018 432.2360465551 1.6606460779 5.7225550897 432.2771163545 36.1533527213 26.2820372144 53.9351883911 -15.3695383575
64.0213028274 16.1534790018 432.0074831957 1.4948237381 5.7335199630 432.0481145500 34.8161890856 25.9240642348 54.2936155387 -14.9493901946
64.3718192605 16.1534790018 431.9208755803 1.3279347344 5.5434302473 431.9584885051 34.1225394104 25.6229261545 55.2414362980 -14.5833788126
64.7223356935 16.1534790018 431.8980801400 1.2655772143 5.3114805966 431.9325932833 34.0181024633 25.1231766745 53.6869818133 -14.2783523311
65.0728521266 16.1534790018 431.8565148552 1.2485492544 5.2383349958 431.8900883924 34.9281977716 25.4610017809 54.1788498673 -14.1763766180
65.4233685596 16.1534790018 431.7675093156 1.2705450698 5.3531759431 431.8025623802 36.6195306523 26.4488802459 56.4432526284 -14.3131366368
65.7738849927 16.1534790018 431.6808324738 1.3369706326 5.4491920137 431.7172944293 37.8432702973 26.8064422550 57.1142428923 -14.2755198077
66.1244014258 16.1534790018 431.7382157574 1.4084933513 5.2228639701 431.7721032060 38.6511259599 26.3548383540 56.4697438514 -14.0877309020
66.4749178588 16.1534790018 431.9671320681 1.4334500290 4.6531909545 431.9945719013 39.0975519054 25.8249531969 55.7113228759 -13.6287944388
66.8254342919 16.1534790018 432.2393658793 1.4138588645 4.0806998169 432.2609403169 40.3370325308 25.2819898683 57.4262755587 -13.2893343827
67.1759507250 16.1534790018 432.3482953054 1.4110278234 3.9117669893 432.3682936734 41.5606564417 24.7598088427 59.4869631974 -13.3851679416
67.5264671580 16.1534790018 432.2755572271 1.4300492233 4.0642905885 432.2970285287 42.0664242990 24.0616174071 60.7569496402 -13.6869227011
67.8769835911 16.1534790018 432.2167267929 1.4219173393 4.0900384655 432.2384170607 42.0462187394 23.2294325345 62.4192794546 -13.9033027888
68.2275000242 16.1534790018 432.2471599805 1.3572568033 3.9771857645 432.2675878016 41.2565958631 22.4425004980 62.9461744730 -13.8484483202
68.5780164572 16.1534790018 432.3782882777 1.2414400672 3.6366923530 432.3953640809 39.7337465148 21.6742616311 64.3935510329 -13.2789074362
68.9285328903 16.1534790018 432.5785099981 1.0696540762 3.1929069057 432.5916158764 39.0083546918 21.0141116577 64.9503026897 -12.5879894548
69.2790493234 16.1534790018 432.6769034709 0.8809054816 2.9634219671 432.6879483662 39.7855252083 20.7804039640 65.7915620171 -12.3633349035
69.6295657564 16.1534790018 432.5850206865 0.7496621461 3.1922032537 432.5974483019 40.5177116894 20.9795799364 65.1444328788 -12.4785144359
69.9800821895 16.1534790018 432.4017062221 0.6491468785 3.6341049675 432.4174645575 40.7552421640 21.5474548783 65.0140788223 -12.7121098398
70.3305986226 16.1534790018 432.3301823058 0.5164600970 3.8345795997 432.3474959616 40.9529069859 22.1197141020 67.2188443650 -12.9163368494
