# Tymkiw, N. J., “Measurements in a Compresssible Planar Shear Layer with a Thermal Gradient", M.S. Thesis, 2020.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "x (mm)", "y (mm)", "T (K)", "(y-y0)/b", "(T-T1)/(T1-T2)"
ZONE T="Frame 0", I=52224, J=52224, F=POINT
91.9569471624 -22.5400000000 499.7224426270 -0.6619594693 0.9682605267
91.8727984344 -22.5400000000 504.9013977051 -0.5585235953 0.9832144380
91.7886497065 -22.5400000000 525.1261596680 -0.6779189110 1.0416123867
91.7045009785 -22.5400000000 499.5387268066 -0.6172333360 0.9677300453
91.6203522505 -22.5400000000 540.8931274414 -0.6252804995 1.0871386528
91.5362035225 -22.5400000000 506.9193420410 -0.7422728539 0.9890411496
91.4520547945 -22.5400000000 514.2913208008 -0.6144998074 1.0103274584
91.3679060665 -22.5400000000 499.7169494629 -0.6122537851 0.9682446718
91.2837573386 -22.5400000000 493.6461486816 -0.7029825449 0.9507155418
91.1996086106 -22.5400000000 503.8266906738 -0.5403061509 0.9801113009
91.1154598826 -22.5400000000 499.9923400879 -0.7450602651 0.9690397978
91.0313111546 -22.5400000000 535.7351684570 -0.5237205029 1.0722452402
90.9471624266 -22.5400000000 502.3182678223 -0.6702070832 0.9757558107
90.8630136986 -22.5400000000 533.1312866211 -0.6926930547 1.0647267103
90.7788649706 -22.5400000000 539.4711303711 -0.8145519495 1.0830326080
90.6947162427 -22.5400000000 498.4273986816 -0.8559985161 0.9645211697
90.6105675147 -22.5400000000 530.3184204102 -0.5089415312 1.0566047430
90.5264187867 -22.5400000000 537.0780639648 -0.7739072442 1.0761227608
90.4422700587 -22.5400000000 545.5142211914 -0.6546965837 1.1004817486
90.3581213307 -22.5400000000 523.0038452148 -0.6858077645 1.0354843140
90.2739726027 -22.5400000000 484.5242004395 -0.7441875935 0.9243764281
90.1898238748 -22.5400000000 515.7249145508 -0.5801535249 1.0144667625
90.1056751468 -22.5400000000 526.5239868164 -0.8152182698 1.0456485748
90.0215264188 -22.5400000000 518.4193725586 -0.8128562570 1.0222469568
89.9373776908 -22.5400000000 519.8076782227 -0.8336265087 1.0262556076
89.8532289628 -22.5400000000 535.3947143555 -0.7763329148 1.0712622404
89.7690802348 -22.5400000000 533.6729125977 -0.6638557315 1.0662906170
89.6849315068 -22.5400000000 489.9031066895 -0.5273951888 0.9399077296
89.6007827789 -22.5400000000 490.3464660645 -0.5310922861 0.9411879182
89.5166340509 -22.5400000000 516.4929809570 -0.5491171479 1.0166845322
89.4324853229 -22.5400000000 496.4505920410 -0.7151743174 0.9588132501
89.3483365949 -22.5400000000 497.3680725098 -0.6501187682 0.9614623785
89.2641878669 -22.5400000000 505.5836486816 -0.7036691308 0.9851844311
89.1800391389 -22.5400000000 512.1978149414 -0.5436766744 1.0042824745
89.0958904110 -22.5400000000 516.5917358398 -0.5241811275 1.0169696808
89.0117416830 -22.5400000000 517.3585815430 -0.5254640579 1.0191839933
88.9275929550 -22.5400000000 512.5800170898 -0.5906556249 1.0053861141
88.8434442270 -22.5400000000 498.6039123535 -0.5567765832 0.9650308490
88.7592954990 -22.5400000000 551.5908813477 -0.6627920270 1.1180278063
88.6751467710 -22.5400000000 524.7577514648 -0.5499088764 1.0405485630
88.5909980431 -22.5400000000 501.4144592285 -0.5454036593 0.9731461406
88.5068493151 -22.5400000000 501.3849182129 -0.5088169575 0.9730607867
88.4227005871 -22.5400000000 541.6963500977 -0.7108790874 1.0894578695
88.3385518591 -22.5400000000 489.7527160645 -0.7847270370 0.9394735098
88.2544031311 -22.5400000000 533.8508911133 -0.6040133238 1.0668045282
88.1702544031 -22.5400000000 497.4071350098 -0.5748739243 0.9615752101
88.0861056751 -22.5400000000 491.7645568848 -0.6486349702 0.9452825785
88.0019569472 -22.5400000000 520.3619995117 -0.5863722563 1.0278561115
87.9178082192 -22.5400000000 498.3299865723 -0.7213208675 0.9642398953
87.8336594912 -22.5400000000 517.9140014648 -0.5202426910 1.0207877159
87.7495107632 -22.5400000000 523.4889526367 -0.7786676884 1.0368850231
87.6653620352 -22.5400000000 545.8143920898 -0.5328263044 1.1013485193
87.5812133072 -22.5400000000 506.7124328613 -0.6067659259 0.9884437323
87.4970645793 -22.5400000000 499.9335021973 -0.6616318822 0.9688699245
87.4129158513 -22.5400000000 496.8795471191 -0.7205945253 0.9600518346
87.3287671233 -22.5400000000 457.6024475098 NaN 0.8466414213
87.2446183953 -22.5400000000 527.8866577148 -0.7706568837 1.0495831966
87.1604696673 -22.5400000000 518.0897827148 -0.6070653796 1.0212951899
87.0763209393 -22.5400000000 520.7017211914 -0.6359246969 1.0288370848
86.9921722114 -22.5400000000 513.6405639648 -0.7073442340 1.0084483624
86.9080234834 -22.5400000000 519.8964233398 -0.7067356706 1.0265117884
86.8238747554 -22.5400000000 523.3407592773 -0.5805788636 1.0364571810
86.7397260274 -22.5400000000 489.7145080566 -0.5246484280 0.9393631816
86.6555772994 -22.5400000000 491.2469787598 -0.6049151421 0.9437881112
86.5714285714 -22.5400000000 488.0996398926 -0.6895585060 0.9347003102
86.4872798434 -22.5400000000 524.3231811523 -0.6953970194 1.0392937660
86.4031311155 -22.5400000000 524.6091918945 -0.7189963460 1.0401196480
86.3189823875 -22.5400000000 518.4818725586 -0.7349396944 1.0224273205
86.2348336595 -22.5400000000 497.5432434082 -0.6018337011 0.9619681835
86.1506849315 -22.5400000000 521.9364624023 -0.5782225728 1.0324022770
