# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
22.7787269279 28.1744303480 503.6292116501 24.2358935427 -4.0070461052 504.2279422856
22.4224865213 28.1744303480 503.6006590721 24.2147386679 -4.8122947118 504.2054497593
22.0662461147 28.1744303480 503.6102474910 24.1516974466 -5.6113310717 504.2202622901
21.7100057080 28.1744303480 503.6446247929 23.9947233779 -6.3445147100 504.2557959009
21.3537653014 28.1744303480 503.6594122506 23.7660105971 -7.0019301909 504.2684343033
20.9975248948 28.1744303480 503.6535671883 23.4513789545 -7.5310434881 504.2554903344
20.6412844881 28.1744303480 503.6377836442 23.0141404585 -7.8787122918 504.2248921686
20.2850440815 28.1744303480 503.6008293703 22.4840980962 -7.8653702823 504.1638563596
19.9288036749 28.1744303480 503.4147993653 21.8737273032 -7.3273120416 503.9430619305
19.5725632682 28.1744303480 502.7771138254 21.1686592768 -6.1753572917 503.2604428722
19.2163228616 28.1744303480 501.5774029052 20.3694082881 -4.4131866914 502.0102390549
18.8600824550 28.1744303480 500.0951460724 19.5553146101 -2.3881976244 500.4830356192
18.5038420483 28.1744303480 498.7672777227 18.8859575524 -0.6128313974 499.1250868089
18.1476016417 28.1744303480 497.8417789199 18.4565105180 0.5275604921 498.1840603017
17.7913612351 28.1744303480 497.3352315759 18.2349833212 0.9693675174 497.6703596325
17.4351208284 28.1744303480 497.0602373279 18.1463011559 0.8657315488 497.3921162113
17.0788804218 28.1744303480 496.8987244799 18.1487186699 0.4600469440 497.2302585546
16.7226400152 28.1744303480 496.8023062782 18.1849578636 -0.0035615167 497.1350160957
16.3663996086 28.1744303480 496.6855744820 18.1719889132 -0.3649901101 497.0180221052
16.0101592019 28.1744303480 496.5369610278 18.0922975758 -0.5164856343 496.8667343017
15.6539187953 28.1744303480 496.2792104144 17.9453358088 -0.5826249619 496.6038956943
15.2976783887 28.1744303480 495.9361111754 17.7935653253 -0.5831783675 496.2555565752
14.9414379820 28.1744303480 495.5820522360 17.6731298174 -0.5361724552 495.8973658902
14.5851975754 28.1744303480 495.3295183755 17.6091180090 -0.3423412185 495.6425425734
14.2289571688 28.1744303480 495.1991614099 17.6297835360 0.0222136470 495.5128850212
13.8727167621 28.1744303480 495.2179220912 17.7679924808 0.5026022919 495.5368245915
13.5164763555 28.1744303480 495.4009178966 18.0526905160 1.0123061624 495.7307675053
13.1602359489 28.1744303480 495.7980151836 18.4861541268 1.5346867281 496.1449032468
12.8039955422 28.1744303480 496.3259159416 19.0412021616 2.0509285447 496.6952672645
12.4477551356 28.1744303480 496.9034673543 19.6453756334 2.5490172243 497.2981943877
12.0915147290 28.1744303480 497.4463518838 20.2603179224 2.9673154340 497.8676113644
11.7352743223 28.1744303480 497.9120392598 20.8574041299 3.1913133951 498.3589214894
11.3790339157 28.1744303480 498.2923763304 21.3855573767 3.1993785562 498.7613361082
11.0227935091 28.1744303480 498.5717098987 21.8100722360 3.1348274961 499.0583696379
10.6665531024 28.1744303480 498.8350545047 22.1000116985 3.1673139651 499.3344109888
10.3103126958 28.1744303480 499.2267678027 22.2642927663 3.4088730734 499.7346144092
9.9540722892 28.1744303480 499.7976434940 22.3521613523 3.8306580972 500.3118802314
9.5978318825 28.1744303480 500.4843845227 22.3831869943 4.3231797376 501.0033094643
9.2415914759 28.1744303480 501.1533185119 22.3507749212 4.8237557589 501.6746698955
8.8853510693 28.1744303480 501.6780427886 22.2846371474 5.2322371288 502.1999999744
8.5291106626 28.1744303480 501.9866022740 22.2248569804 5.4311739349 502.5077022103
8.1728702560 28.1744303480 502.0234608381 22.1732622874 5.4182911811 502.5421043770
7.8166298494 28.1744303480 501.7864577197 22.1230642537 5.2207478268 502.3010405431
7.4603894427 28.1744303480 501.3205946821 22.1105452674 4.8896430386 501.8317680992
7.1041490361 28.1744303480 500.6726048020 22.1786689840 4.5532604648 501.1842802184
6.7479086295 28.1744303480 499.9146271746 22.2794667875 4.2919968696 500.4292460884
6.3916682228 28.1744303480 498.9965510762 22.3423228329 4.1951585699 499.5141006327
6.0354278162 28.1744303480 497.8669550925 22.3930217284 4.3337291611 498.3891387296
5.6791874096 28.1744303480 496.4402307701 22.4536370209 4.7300094001 496.9702622205
5.3229470029 28.1744303480 494.7659561819 22.4762121529 5.2994599611 495.3045687102
4.9667065963 28.1744303480 493.1692248536 22.4534031911 5.7004792927 493.7130088642
4.6104661897 28.1744303480 491.9813419071 22.3907902991 5.6925439369 492.5234952075
4.2542257831 28.1744303480 491.4130056289 22.3139044504 5.2683492364 491.9475662474
3.8979853764 28.1744303480 491.4197954888 22.2266070244 4.5224610179 491.9429744511
3.5417449698 28.1744303480 491.8559264230 22.1384084125 3.6580210514 492.3674873532
3.1855045632 28.1744303480 492.6563047069 22.0602848708 2.8211290679 493.1580370482
2.8292641565 28.1744303480 493.6571279254 21.9318063156 2.1035281993 494.1485494370
2.4730237499 28.1744303480 494.6650467529 21.7810314708 1.5317060010 495.1467135448
