# Tymkiw, N. J., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Thermal Effects on Supersonic Turbulent Free Shear Layers,”
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "y (mm)", "U (m/s)", "Rexx (m/s)^2", "Reyy (m/s)^2", "Rexy (m/s)^2"
ZONE T="Frame 0", I=129, J=1, F=POINT
-1.5596814901 86.5620276319 594.8093393676 1343.5682725372 100.4575924433
-1.7217262834 88.6140541875 608.9372661716 1511.1630802898 -16.2611087437
-1.8837710768 90.4762984650 651.5763077463 1570.9490222797 52.0945034696
-2.0458158702 92.0342091989 629.4632190851 1547.6503334403 60.0893927898
-2.2078606635 94.2321852709 604.2224529752 1244.9858541046 -15.8102674179
-2.3699054569 95.6687508640 602.2801171730 1369.6768267620 -52.8252915248
-2.5319502503 97.1458324478 605.7293254912 1440.8828025376 -53.2971187002
-2.6939950436 98.2465677286 694.5176251969 1681.6892047030 -33.2403228805
-2.8560398370 98.9413395057 634.5689557201 1536.6083176722 122.9036136179
-3.0180846304 100.9635402343 671.8081576055 1510.2234808495 52.8275501369
-3.1801294237 102.6299230966 599.0649789360 1548.6020183001 32.8703629988
-3.3421742171 103.2654643357 662.3862203677 1573.5967785319 -20.8494934861
-3.5042190105 104.1656595645 669.0309567860 1552.0229133627 62.1030007782
-3.6662638038 104.9909772864 641.1999862110 1636.2404864942 7.6293592435
-3.8283085972 105.7584186092 649.9810369172 1525.8554191897 64.3046260689
-3.9903533906 106.6063761429 632.5776122943 1284.2852941336 78.2889386637
-4.1523981839 108.3082950100 621.5056466263 1442.9386248604 70.7954600123
-4.3144429773 108.8305985562 589.0014837917 1355.1025715335 22.0549078886
-4.4764877707 109.3401894232 674.3770884582 1344.4463243917 -20.0326065317
-4.6385325640 110.0608057430 684.1962488700 1474.6379456968 23.4619431295
-4.8005773574 110.8424626267 653.3893720673 1435.1154138063 -65.0958263009
-4.9626221508 111.2200239844 623.0339803500 1376.4723915758 59.0842521065
-5.1246669441 111.8755334601 662.5436838974 1446.5179049823 94.2274717547
-5.2867117375 112.8005455541 640.8512600382 1338.4765834812 93.0392298171
-5.4487565309 113.8755734447 592.7209155808 1141.7660070590 61.0373646805
-5.6108013242 114.2733560949 612.2842690028 1192.4710634466 83.5624651053
-5.7728461176 114.7321966946 644.6586556622 1334.0002380679 107.1230390532
-5.9348909110 114.6291430536 672.5299376158 1477.8871797397 -53.8675246498
-6.0969357044 115.7220606451 657.0724866572 1349.0583205410 -60.6307160311
-6.2589804977 115.8600108901 604.2106508126 1374.0034288612 19.3815871066
-6.4210252911 116.0646500616 601.6556456130 1382.5359318633 50.8584787640
-6.5830700845 116.9625040403 698.1278395149 1397.2475523206 100.7460360856
-6.7451148778 117.3062312425 684.5518914070 1227.6727986425 114.6713464145
-6.9071596712 117.7593172348 663.2360528634 1299.4481149619 5.8588346384
-7.0692044646 118.3890188706 612.0953744594 1249.7518265135 -12.9317866508
-7.2312492579 118.5490815665 622.8708441973 1136.7530662576 7.6819611707
-7.3932940513 118.3253550247 683.7864509959 1350.3921930348 39.2222786342
-7.5553388447 118.6934393418 703.8179539755 1395.6480007435 -9.6396993009
-7.7173836380 119.0110496282 681.9800200099 1189.8487089336 133.4931359482
-7.8794284314 119.1057833317 640.0109596671 1388.2904851787 134.5213235841
-8.0414732248 119.5591783999 691.5378475013 1271.2448707113 15.1135001665
-8.2035180181 119.5183823092 685.4345322967 1349.6565738216 -18.2834692868
-8.3655628115 119.2770307127 686.7256645120 1225.3522762290 11.2885378709
-8.5276076049 119.3001515238 663.5315065899 1259.0374764514 72.2572486586
-8.6896523982 120.0254117094 617.3831263258 1098.0231783660 72.5146024084
-8.8516971916 119.6505566978 688.9661452331 1114.7815601412 5.3148046745
-9.0137419850 119.6713362587 694.8475867390 1264.6645577882 33.6756129064
-9.1757867783 119.9880135222 675.7204679886 1232.9002418667 70.5094620218
-9.3378315717 120.2353689186 664.0424341253 1279.2090524033 9.6553424208
-9.4998763651 120.8086719245 657.3458937847 1272.3639213791 21.3428088416
-9.6619211584 120.8403135726 645.6454090350 1416.7786045334 3.8301654341
-9.8239659518 121.0756517106 681.9918000689 1316.6794845298 46.6083073255
-9.9860107452 120.7330507037 591.3209660400 1387.8060414386 107.8884916104
-10.1480555385 120.8762339905 563.4167710547 1343.9564224496 -53.2358119357
-10.3101003319 120.3866847657 619.7855358841 1281.2695610745 -73.0822409280
-10.4721451253 120.6245573263 619.2538523965 1242.5289562782 14.8549556704
-10.6341899186 120.7199400892 611.3424545860 1180.9539781424 60.6535613864
-10.7962347120 120.3119540699 685.4797583280 972.3979246441 25.2176347459
-10.9582795054 120.6483523092 657.2001595093 990.7090767242 29.0113865227
-11.1203242987 121.1069630337 602.4651636974 1250.0344104261 68.9755108354
-11.2823690921 120.7749246967 648.6953870230 1189.6423936976 28.8573310778
-11.4444138855 120.6136430826 633.3315971958 964.4074220988 58.5081553377
-11.6064586788 120.9462029853 665.4948367796 1176.9461852803 -9.1672034107
-11.7685034722 121.3317056626 673.4030901686 1024.9687217636 -46.8735187297
-11.9305482656 121.0220154468 695.0655547090 1115.9196536263 23.0399246198
-12.0925930589 120.7309663729 642.3124356013 1088.4212015067 8.4332680521
-12.2546378523 120.9614404285 571.4062660913 1039.2265611725 57.0005595653
-12.4166826457 120.2558799698 689.9672465116 1255.9049932840 41.3718233150
