# Tymkiw, N. J., “Measurements in a Compresssible Planar Shear Layer with a Thermal Gradient", M.S. Thesis, 2020.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4"
ZONE T="Frame 0", I=1, J=247, F=POINT
2.4147444391 1.0042714439 0.0095846036 -0.0054934575 0.0005751010 0.0001787436 0.0002476994 0.0001671998 -0.0000017256 -0.0000005105 -0.0000002659 -0.0000006438 0.0000001567 -0.0000014698 0.0000008124 0.0000001066 0.0000002594
2.3900508110 1.0046292149 0.0099156919 -0.0056311505 0.0005735937 0.0001790011 0.0002545858 0.0001628326 -0.0000018063 -0.0000006095 0.0000000387 -0.0000007788 0.0000003240 -0.0000022739 0.0000008379 0.0000002200 0.0000006002
2.3653571829 1.0049784139 0.0102389481 -0.0058205873 0.0005683123 0.0001749011 0.0002593103 0.0001568139 -0.0000020954 -0.0000010695 0.0000001563 -0.0000011871 0.0000000178 -0.0000026105 0.0000008478 0.0000001285 0.0000010840
2.3406635549 1.0053357550 0.0105555984 -0.0060253986 0.0005571497 0.0001749612 0.0002530501 0.0001501113 -0.0000024682 -0.0000013260 -0.0000004637 -0.0000018108 -0.0000003084 -0.0000010223 0.0000007671 0.0000001261 0.0000003490
2.3159699268 1.0056734076 0.0108706201 -0.0063384690 0.0005471334 0.0001788059 0.0002516754 0.0001449587 -0.0000027499 -0.0000016378 -0.0000005950 -0.0000020351 -0.0000007685 -0.0000008632 0.0000007501 0.0000001803 0.0000002623
2.2912762987 1.0059420451 0.0111688991 -0.0067147472 0.0005372165 0.0001792048 0.0002529576 0.0001407821 -0.0000031289 -0.0000017968 -0.0000006598 -0.0000022832 -0.0000006474 -0.0000013122 0.0000007321 0.0000001346 0.0000002371
2.2665826706 1.0061574167 0.0114251430 -0.0070725640 0.0005270858 0.0001812991 0.0002557336 0.0001375103 -0.0000032730 -0.0000019352 -0.0000005081 -0.0000025191 -0.0000006640 -0.0000014381 0.0000007225 0.0000001338 0.0000002550
2.2418890425 1.0063420359 0.0116045493 -0.0074884428 0.0005188984 0.0001839645 0.0002577428 0.0001344462 -0.0000033894 -0.0000020823 -0.0000005608 -0.0000027574 -0.0000007828 -0.0000016347 0.0000007255 0.0000001424 0.0000002887
2.2171954144 1.0065100725 0.0117161098 -0.0078556169 0.0005079172 0.0001850374 0.0002559976 0.0001307607 -0.0000033876 -0.0000022426 -0.0000006999 -0.0000029144 -0.0000010402 -0.0000016596 0.0000007075 0.0000001530 0.0000002776
2.1925017863 1.0066699320 0.0118142903 -0.0082193013 0.0004918991 0.0001860576 0.0002556747 0.0001255309 -0.0000031184 -0.0000024168 -0.0000007806 -0.0000029604 -0.0000013260 -0.0000013796 0.0000006699 0.0000001640 0.0000002512
