# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4", "u_skewness", "v_skewness", "w_skewness", "u_kurtosis", "v_kurtosis", "w_kurtosis", "<u'v'^2>/(<u'^2>^(1/2)<v'^2>)", "<u'w'^2>/(<u'^2>^(1/2)<w'^2>)", "<v'u'^2>/(<v'^2>^(1/2)<u'^2>)", "<v'w'^2>/(<v'^2>^(1/2)<w'^2>)"
ZONE T="Frame 0", I=250, J=1, F=POINT
1.2088842788 1.0008230427 -0.0009985882 -0.0038844382 0.0007107684 0.0007288840 0.0006955334 -0.0000190624 -0.0000104346 -0.0000001436 -0.0000053406 0.0000007162 0.0000078079 0.0000011551 0.0000206085 0.0000029930 0.0000156968 -0.0854318049 0.3996299233 0.5304012394 9.9857522443 5.2284430033 12.3371483587 -0.0096034420 -0.1310787430 0.0413998560 0.0929574723
1.1966576958 1.0008886317 -0.0010614051 -0.0039495978 0.0007096427 0.0007654766 0.0006727317 -0.0000221291 0.0000010925 -0.0000002047 -0.0000015434 0.0000012635 0.0000073716 0.0000015283 0.0000067533 0.0000032767 0.0000101582 -0.0455186435 0.3513433033 0.3645102976 11.1546142000 5.0796142054 9.5010393879 -0.0158151457 -0.0434361050 0.0740118630 0.0937683650
1.1844311128 1.0008059151 -0.0010144775 -0.0037999084 0.0007245393 0.0008026426 0.0006707670 -0.0000224764 -0.0000007907 -0.0000003118 -0.0000002947 0.0000014284 0.0000087730 0.0000011534 0.0000089154 0.0000037049 0.0000064989 -0.0951933753 0.3839145275 0.2913973293 13.2540781203 5.3823777811 7.3700873169 -0.0203598072 -0.0156635336 0.0779994817 0.0878940955
1.1722045298 1.0007070274 -0.0009117293 -0.0037442807 0.0007533480 0.0008483810 0.0006778869 -0.0000165516 -0.0000088428 -0.0000005981 -0.0000010183 -0.0000009813 0.0000103068 0.0000011388 0.0000176820 0.0000050876 0.0000058738 -0.1770538198 0.4004326335 0.3071839988 14.1094576198 6.1566412569 7.5159860718 -0.0271571195 -0.0296944514 -0.0113874786 0.0796564494
1.1599779468 1.0006413226 -0.0008175933 -0.0037287606 0.0007716221 0.0008845919 0.0006908745 -0.0000192569 -0.0000031102 -0.0000004072 0.0000004085 0.0000010376 0.0000106909 0.0000015816 0.0000132583 0.0000050160 0.0000043497 0.0105354409 0.3944313031 0.2724093331 8.6389243159 5.9890574215 6.2932751796 -0.0222957181 0.0044122515 0.0492805570 0.0907870308
1.1477513638 1.0005531868 -0.0006812721 -0.0037234318 0.0007916498 0.0009395451 0.0007174518 -0.0000167534 0.0000026222 -0.0000012809 -0.0000021296 0.0000010850 0.0000098430 0.0000007397 0.0000062498 0.0000071569 0.0000083619 0.0941912320 0.3479938159 0.3685556530 6.4081281461 7.2075875312 8.2017927035 -0.0420396733 -0.0382293635 0.0556470349 0.0707873319
1.1355247808 1.0005424861 -0.0005752909 -0.0038052591 0.0008074008 0.0009817055 0.0007367527 -0.0000121202 0.0000017129 -0.0000009306 -0.0000015432 -0.0000004233 0.0000097013 0.0000021300 0.0000088874 0.0000081358 0.0000079800 0.0921599321 0.3231785838 0.3653011274 7.5349800347 7.3806894114 8.0033339108 -0.0306702418 -0.0256461566 0.0120494201 0.0954644321
1.1232981978 1.0004425315 -0.0005012332 -0.0039418122 0.0008186624 0.0010413724 0.0007502057 -0.0000058658 0.0000071117 -0.0000010211 -0.0000002295 0.0000004763 0.0000134503 0.0000013610 0.0000030316 0.0000106095 0.0000058504 0.1904723053 0.4039042148 0.2648160555 4.3135616113 8.7385483180 5.4694502311 -0.0379591195 0.0172047638 0.0301734451 0.0763334428
1.1110716148 1.0004198786 -0.0004979088 -0.0041638140 0.0008286076 0.0010928768 0.0007545707 0.0000001163 0.0000083523 0.0000000343 0.0000019157 0.0000007334 0.0000178699 0.0000016501 0.0000030046 0.0000109864 0.0000035507 0.2226758069 0.4624745328 0.1933147747 4.2209331272 8.3493898120 4.5366266158 -0.0126114582 0.0541085941 0.0347915842 0.0852513381
1.0988450318 1.0003443221 -0.0005301873 -0.0042521851 0.0008503751 0.0011718099 0.0007607064 0.0000106031 0.0000091128 -0.0000002207 0.0000027305 0.0000004065 0.0000168999 0.0000019084 0.0000031594 0.0000156422 0.0000022433 0.2333351161 0.4293038175 0.1890615688 4.2326171089 9.9861018977 3.7797737573 -0.0117089357 0.0680287904 0.0258055526 0.0937316825
