# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4", "u_skewness", "v_skewness", "w_skewness", "u_kurtosis", "v_kurtosis", "w_kurtosis", "<u'v'^2>/(<u'^2>^(1/2)<v'^2>)", "<u'w'^2>/(<u'^2>^(1/2)<w'^2>)", "<v'u'^2>/(<v'^2>^(1/2)<u'^2>)", "<v'w'^2>/(<v'^2>^(1/2)<w'^2>)"
ZONE T="Frame 0", I=243, J=1, F=POINT
0.9268386864 1.0034359306 -0.0066490891 -0.0096285792 0.0039305797 0.0023148935 0.0055259797 -0.0004533643 0.0000926991 -0.0000053807 0.0000536384 0.0000106392 0.0001031952 0.0000369423 0.0000529141 0.0000321478 0.0001427423 0.3746334736 0.9283363134 0.0128991780 3.4251399829 5.9937686221 4.5348388098 -0.0346554332 0.1543440762 0.0582315779 0.1081446009
0.9180875756 1.0035272461 -0.0060955881 -0.0095052489 0.0040485622 0.0024494223 0.0057027051 -0.0005002442 0.0000970192 -0.0000085014 0.0000620319 0.0000103145 0.0001146434 0.0000401931 0.0000558797 0.0000361567 0.0001508669 0.3778285557 0.9503588072 -0.0098495337 3.4030784476 6.0385199663 4.3939593306 -0.0490305165 0.1715122770 0.0525967416 0.1094582973
0.9093364647 1.0033655386 -0.0058652129 -0.0096759295 0.0041024377 0.0025184312 0.0056936564 -0.0005166249 0.0000988040 -0.0000090983 0.0000638677 0.0000118204 0.0001229890 0.0000429532 0.0000578634 0.0000384830 0.0001507651 0.3773961833 0.9765855880 -0.0163809774 3.4331857203 6.0758037050 4.3932392590 -0.0508037557 0.1746054763 0.0576311353 0.1168946602
0.9005853539 1.0030419763 -0.0055083217 -0.0097781764 0.0041627266 0.0025933000 0.0056513412 -0.0005361896 0.0000986791 -0.0000107189 0.0000622164 0.0000136250 0.0001323796 0.0000457216 0.0000604178 0.0000415869 0.0001491659 0.3684423525 1.0039402462 -0.0068557502 3.4827059393 6.1821925208 4.4883263819 -0.0595051961 0.1697814685 0.0642413163 0.1252192998
0.8918342430 1.0026079117 -0.0051906665 -0.0097723150 0.0042152999 0.0026836036 0.0056433776 -0.0005618618 0.0000989504 -0.0000137091 0.0000636499 0.0000141986 0.0001444972 0.0000480417 0.0000624748 0.0000458326 0.0001477100 0.3615937653 1.0395505278 0.0182498967 3.5136823711 6.3508498110 4.5235617524 -0.0751078002 0.1709037498 0.0655661400 0.1313430015
0.8830831321 1.0021989906 -0.0050042900 -0.0098022286 0.0042672403 0.0027775956 0.0056466218 -0.0005937646 0.0000986425 -0.0000164939 0.0000642004 0.0000153088 0.0001565195 0.0000539077 0.0000644147 0.0000504270 0.0001482497 0.3535749123 1.0693249955 0.0068811125 3.5432637669 6.5203980053 4.5853875527 -0.0873601025 0.1715104328 0.0690414430 0.1456536134
0.8743320213 1.0019690970 -0.0049407790 -0.0101635995 0.0043098993 0.0028669107 0.0056342251 -0.0006265489 0.0000960049 -0.0000183377 0.0000638752 0.0000168384 0.0001664679 0.0000576671 0.0000657977 0.0000536224 0.0001455013 0.3391353608 1.0840597991 -0.0215005769 3.5476188215 6.5106261430 4.5242551675 -0.0932705253 0.1716561552 0.0736895214 0.1554196129
0.8655809104 1.0017359016 -0.0049198373 -0.0106691602 0.0043561562 0.0029576716 0.0056212136 -0.0006595386 0.0000935593 -0.0000213469 0.0000663989 0.0000188282 0.0001739539 0.0000576778 0.0000673712 0.0000563862 0.0001446415 0.3259723131 1.0794285250 -0.0465114393 3.5523745511 6.4188475446 4.5023425063 -0.1041909066 0.1803955801 0.0792108400 0.1550318864
0.8568297996 1.0013230746 -0.0048155453 -0.0109979853 0.0044124885 0.0030505193 0.0056111656 -0.0006905463 0.0000930433 -0.0000255217 0.0000671151 0.0000208870 0.0001831184 0.0000584674 0.0000697449 0.0000600732 0.0001432367 0.3183103845 1.0838789654 -0.0523359070 3.5819142028 6.4202020965 4.4366476542 -0.1201370193 0.1805874623 0.0848471257 0.1579592785
0.8480786887 1.0007052117 -0.0045129331 -0.0110317306 0.0044807985 0.0031558568 0.0056503784 -0.0007206861 0.0000930710 -0.0000297021 0.0000671136 0.0000235839 0.0001943395 0.0000614828 0.0000732465 0.0000644577 0.0001469338 0.3113856482 1.0944975713 -0.0351262384 3.6463372952 6.4499737593 4.4773770841 -0.1348850479 0.1759151847 0.0925058307 0.1646509101
