# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "x (mm)", "y (mm)", "U_uncert (%dU)", "V_uncert (%dU)", "W_uncert (%dU)", "uu_uncert (%(dU)^2)", "vv_uncert (%(dU)^2)", "ww_uncert (%(dU)^2)", "uv_uncert (%(dU)^2)"
ZONE T="Frame 0", I=249, J=128, F=POINT
157.9222751657 20.7338851790 0.0116190580 0.0089239373 0.0191195582 0.0002754450 0.0001697816 0.0007801657 0.0002133517
158.2927250266 20.7338851790 0.0116515227 0.0089463662 0.0191726948 0.0002767325 0.0001709201 0.0007816578 0.0002143641
158.6631748875 20.7338851790 0.0117004320 0.0089720290 0.0192730713 0.0002794525 0.0001719054 0.0007924543 0.0002161357
159.0336247484 20.7338851790 0.0117474514 0.0090213510 0.0193709675 0.0002824692 0.0001782405 0.0008069818 0.0002184338
159.4040746093 20.7338851790 0.0117928564 0.0090647693 0.0194531603 0.0002844307 0.0001871863 0.0008103536 0.0002205435
159.7745244702 20.7338851790 0.0118266433 0.0090158030 0.0195030233 0.0002853856 0.0001733341 0.0008087378 0.0002194673
160.1449743311 20.7338851790 0.0118755873 0.0090106878 0.0196011608 0.0002886666 0.0001728926 0.0008226839 0.0002203793
160.5154241920 20.7338851790 0.0119092356 0.0090201064 0.0196548566 0.0002908331 0.0001727720 0.0008304023 0.0002210960
160.8858740528 20.7338851790 0.0119412203 0.0090592392 0.0197065940 0.0002920188 0.0001747816 0.0008317949 0.0002226595
161.2563239137 20.7338851790 0.0120092105 0.0091886755 0.0198592880 0.0002964936 0.0002110783 0.0008533300 0.0002312600
161.6267737746 20.7338851790 0.0120875300 0.0092882554 0.0200481153 0.0003029112 0.0002424549 0.0008929459 0.0002464577
161.9972236355 20.7338851790 0.0120878327 0.0091636843 0.0199982291 0.0002990025 0.0001793489 0.0008532723 0.0002279072
162.3676734964 20.7338851790 0.0121371323 0.0092015306 0.0200985363 0.0003006939 0.0001806823 0.0008566000 0.0002295757
162.7381233573 20.7338851790 0.0121801522 0.0092447794 0.0201744087 0.0003020041 0.0001820714 0.0008567786 0.0002312327
163.1085732182 20.7338851790 0.0122469453 0.0093255974 0.0203224267 0.0003054461 0.0001862120 0.0008697089 0.0002348116
163.4790230791 20.7338851790 0.0123253115 0.0093785209 0.0204984810 0.0003100532 0.0001893040 0.0008894126 0.0002381372
163.8494729400 20.7338851790 0.0124038340 0.0093803595 0.0206701990 0.0003167183 0.0001894818 0.0009241356 0.0002407039
164.2199228009 20.7338851790 0.0124197503 0.0093709841 0.0206670255 0.0003151048 0.0001892288 0.0009044917 0.0002401032
164.5903726617 20.7338851790 0.0124630951 0.0093847630 0.0207397324 0.0003170490 0.0001901709 0.0009092043 0.0002410355
164.9608225227 20.7338851790 0.0125245994 0.0094255861 0.0208642552 0.0003213207 0.0001939828 0.0009281559 0.0002440159
165.3312723835 20.7338851790 0.0125569324 0.0094029202 0.0209058938 0.0003225639 0.0001925672 0.0009283850 0.0002435873
165.7017222444 20.7338851790 0.0125915021 0.0093621851 0.0209474927 0.0003237076 0.0001880523 0.0009267592 0.0002427213
166.0721721053 20.7338851790 0.0126415800 0.0093624081 0.0210448015 0.0003260016 0.0001875193 0.0009328009 0.0002435984
166.4426219662 20.7338851790 0.0127054716 0.0094221722 0.0211912879 0.0003292613 0.0001899906 0.0009451370 0.0002464079
166.8130718271 20.7338851790 0.0127926603 0.0095162664 0.0213934763 0.0003344410 0.0001945290 0.0009667605 0.0002509732
167.1835216880 20.7338851790 0.0129097142 0.0096043088 0.0216641791 0.0003437017 0.0001997080 0.0010100150 0.0002576050
167.5539715489 20.7338851790 0.0130290524 0.0097132716 0.0219332602 0.0003548196 0.0002139468 0.0010665376 0.0002701624
167.9244214098 20.7338851790 0.0131029045 0.0097595184 0.0220814364 0.0003621396 0.0002276171 0.0011010558 0.0002780208
168.2948712706 20.7338851790 0.0131335219 0.0097111548 0.0221175972 0.0003628330 0.0002264666 0.0010956354 0.0002773464
168.6653211315 20.7338851790 0.0131472100 0.0096540425 0.0221057692 0.0003611642 0.0002141521 0.0010820349 0.0002721053
169.0357709925 20.7338851790 0.0131474938 0.0096190610 0.0220571573 0.0003551122 0.0002042816 0.0010366721 0.0002636893
169.4062208533 20.7338851790 0.0131790969 0.0096168340 0.0220961507 0.0003545432 0.0002025575 0.0010254422 0.0002624797
169.7766707142 20.7338851790 0.0132289535 0.0096170573 0.0221849488 0.0003564803 0.0002031475 0.0010282742 0.0002627375
170.1471205751 20.7338851790 0.0133005895 0.0095878574 0.0223260845 0.0003601296 0.0001983483 0.0010391490 0.0002623033
170.5175704360 20.7338851790 0.0134186249 0.0096133360 0.0225945176 0.0003680510 0.0001979957 0.0010741053 0.0002655610
170.8880202969 20.7338851790 0.0135870776 0.0097163370 0.0229914820 0.0003880113 0.0002047344 0.0011879673 0.0002770165
171.2584701578 20.7338851790 0.0137331707 0.0098390362 0.0233242371 0.0003951544 0.0002112523 0.0012110531 0.0002825398
171.6289200187 20.7338851790 0.0138710150 0.0099549413 0.0236282900 0.0003986332 0.0002189819 0.0012091750 0.0002863250
171.9993698795 20.7338851790 0.0139802303 0.0100048809 0.0238463003 0.0003993982 0.0002184925 0.0011898062 0.0002885309
172.3698197404 20.7338851790 0.0140833524 0.0100309920 0.0240451714 0.0004045167 0.0002165983 0.0012038225 0.0002908080
172.7402696014 20.7338851790 0.0141627344 0.0100809853 0.0241870262 0.0004090988 0.0002186893 0.0012174214 0.0002940012
173.1107194623 20.7338851790 0.0142049295 0.0101633718 0.0242491208 0.0004118771 0.0002276601 0.0012252352 0.0002978235
173.4811693231 20.7338851790 0.0141950686 0.0101740816 0.0241858737 0.0004109048 0.0002308007 0.0012159828 0.0002979702
173.8516191840 20.7338851790 0.0142067937 0.0101590138 0.0241750408 0.0004114219 0.0002275625 0.0012141714 0.0002975017
174.2220690449 20.7338851790 0.0142492717 0.0101598636 0.0242377192 0.0004136596 0.0002234931 0.0012190521 0.0002978615
174.5925189058 20.7338851790 0.0143160891 0.0101826210 0.0243588017 0.0004175944 0.0002232599 0.0012313320 0.0002997179
174.9629687667 20.7338851790 0.0143815179 0.0102096947 0.0244727049 0.0004211546 0.0002229319 0.0012410731 0.0003016706
175.3334186276 20.7338851790 0.0144473580 0.0102415692 0.0245910911 0.0004248050 0.0002238448 0.0012515631 0.0003038966
175.7038684885 20.7338851790 0.0145171938 0.0103118038 0.0247207693 0.0004289052 0.0002292935 0.0012643320 0.0003078961
176.0743183493 20.7338851790 0.0145755695 0.0103624346 0.0248190947 0.0004325569 0.0002341267 0.0012750613 0.0003113036
176.4447682103 20.7338851790 0.0146043671 0.0103876678 0.0248386930 0.0004342472 0.0002487559 0.0012770000 0.0003129094
176.8152180712 20.7338851790 0.0146336748 0.0103318809 0.0248624026 0.0004358719 0.0002309219 0.0012786135 0.0003111137
177.1856679320 20.7338851790 0.0146701621 0.0103411828 0.0249123448 0.0004379039 0.0002305449 0.0012829579 0.0003121102
177.5561177929 20.7338851790 0.0147226804 0.0103875301 0.0249941647 0.0004413129 0.0002368330 0.0012923679 0.0003150812
177.9265676538 20.7338851790 0.0147795237 0.0103925204 0.0250848779 0.0004453667 0.0002359802 0.0013045336 0.0003168292
178.2970175147 20.7338851790 0.0148071043 0.0103802833 0.0251048133 0.0004479782 0.0002344852 0.0013114628 0.0003181041
178.6674673756 20.7338851790 0.0148071179 0.0103668917 0.0250660115 0.0004472231 0.0002316113 0.0013034997 0.0003167800
179.0379172365 20.7338851790 0.0148454176 0.0104039332 0.0251207779 0.0004502831 0.0002334600 0.0013133951 0.0003189450
179.4083670974 20.7338851790 0.0148883080 0.0104800345 0.0251903265 0.0004542623 0.0002394893 0.0013305189 0.0003238952
179.7788169583 20.7338851790 0.0149412305 0.0105705308 0.0252818336 0.0004624218 0.0002474037 0.0013726148 0.0003321864
180.1492668191 20.7338851790 0.0149383811 0.0105962959 0.0252226578 0.0004552261 0.0002427625 0.0013194224 0.0003268778
180.5197166801 20.7338851790 0.0149935439 0.0106588233 0.0253077218 0.0004590749 0.0002467236 0.0013303906 0.0003306761
180.8901665409 20.7338851790 0.0150306244 0.0106955030 0.0253534820 0.0004616650 0.0002486496 0.0013369967 0.0003329124
181.2606164018 20.7338851790 0.0150006961 0.0106875678 0.0252404409 0.0004596886 0.0002488284 0.0013239842 0.0003320635
181.6310662627 20.7338851790 0.0149293918 0.0106481871 0.0250289380 0.0004554386 0.0002497552 0.0013025643 0.0003295882
182.0015161236 20.7338851790 0.0148485987 0.0105483242 0.0247967056 0.0004506796 0.0002420750 0.0012796525 0.0003244062
182.3719659845 20.7338851790 0.0147864939 0.0104883000 0.0246126882 0.0004468159 0.0002375024 0.0012603871 0.0003208805
182.7424158454 20.7338851790 0.0147702654 0.0104836231 0.0245366263 0.0004462869 0.0002378050 0.0012550071 0.0003206916
183.1128657063 20.7338851790 0.0147558795 0.0104662126 0.0244658022 0.0004459814 0.0002370705 0.0012508195 0.0003201410
183.4833155672 20.7338851790 0.0147193169 0.0104271300 0.0243407345 0.0004440862 0.0002352325 0.0012399365 0.0003182994
183.8537654281 20.7338851790 0.0146739016 0.0104147027 0.0241947619 0.0004412270 0.0002392517 0.0012246025 0.0003171020
184.2242152890 20.7338851790 0.0146451970 0.0103930720 0.0240905688 0.0004393815 0.0002346223 0.0012132441 0.0003156727
184.5946651498 20.7338851790 0.0146538944 0.0104626745 0.0240713744 0.0004402356 0.0002427655 0.0012128897 0.0003188824
184.9651150107 20.7338851790 0.0146590364 0.0104802637 0.0240460489 0.0004407982 0.0002425959 0.0012115601 0.0003196647
185.3355648716 20.7338851790 0.0146283098 0.0104455345 0.0239377051 0.0004394903 0.0002376833 0.0012033030 0.0003177096
185.7060147325 20.7338851790 0.0145804382 0.0104225862 0.0237797837 0.0004387351 0.0002365607 0.0011975994 0.0003169976
186.0764645934 20.7338851790 0.0144868248 0.0103963388 0.0235329556 0.0004307334 0.0002348002 0.0011626839 0.0003130105
186.4469144543 20.7338851790 0.0144373306 0.0103826058 0.0233848419 0.0004279082 0.0002337361 0.0011490877 0.0003113481
186.8173643152 20.7338851790 0.0144089581 0.0103798020 0.0232799619 0.0004263312 0.0002350227 0.0011395664 0.0003109742
187.1878141761 20.7338851790 0.0143629563 0.0104003245 0.0231404171 0.0004236442 0.0002436848 0.0011265379 0.0003112077
187.5582640370 20.7338851790 0.0142847005 0.0103457432 0.0229259973 0.0004193209 0.0002351756 0.0011076194 0.0003073695
187.9287138979 20.7338851790 0.0142030141 0.0102851207 0.0226944485 0.0004146104 0.0002286996 0.0010858160 0.0003034518
188.2991637587 20.7338851790 0.0141365501 0.0102975261 0.0225033369 0.0004121669 0.0002310570 0.0010749531 0.0003030293
188.6696136196 20.7338851790 0.0140922019 0.0103875539 0.0223679879 0.0004110923 0.0002424531 0.0010698879 0.0003065222
189.0400634805 20.7338851790 0.0140390233 0.0103743584 0.0222067735 0.0004071957 0.0002405944 0.0010512282 0.0003052133
189.4105133415 20.7338851790 0.0140027527 0.0103150304 0.0220914708 0.0004047611 0.0002330283 0.0010396865 0.0003017365
189.7809632023 20.7338851790 0.0139533180 0.0102974403 0.0219400232 0.0004019931 0.0002315012 0.0010261813 0.0002999916
190.1514130632 20.7338851790 0.0139066128 0.0102979477 0.0217962953 0.0003996295 0.0002328214 0.0010146496 0.0002994368
190.5218629241 20.7338851790 0.0138599792 0.0102862865 0.0216492664 0.0003967050 0.0002328069 0.0010000930 0.0002981680
190.8923127850 20.7338851790 0.0137921548 0.0102721253 0.0214511808 0.0003928621 0.0002320162 0.0009826037 0.0002965413
191.2627626459 20.7338851790 0.0136975000 0.0102662790 0.0212010664 0.0003873326 0.0002327281 0.0009598539 0.0002944040
191.6332125068 20.7338851790 0.0136200265 0.0102663317 0.0209906412 0.0003830653 0.0002340167 0.0009417608 0.0002926377
192.0036623677 20.7338851790 0.0135982556 0.0103110100 0.0209067611 0.0003821491 0.0002401099 0.0009357889 0.0002937563
192.3741122285 20.7338851790 0.0136226755 0.0103167472 0.0209306608 0.0003840597 0.0002344596 0.0009405302 0.0002946746
192.7445620894 20.7338851790 0.0136726225 0.0103758309 0.0210054497 0.0003876884 0.0002385354 0.0009509524 0.0002983193
193.1150119504 20.7338851790 0.0137084043 0.0104211272 0.0210449073 0.0003910851 0.0002399719 0.0009608027 0.0003010264
193.4854618112 20.7338851790 0.0136750657 0.0104436307 0.0209369549 0.0003891998 0.0002420024 0.0009519561 0.0003015971
193.8559116721 20.7338851790 0.0136327059 0.0105251019 0.0208070477 0.0003872696 0.0002624920 0.0009432725 0.0003067431
194.2263615330 20.7338851790 0.0136171426 0.0105374231 0.0207356331 0.0003870396 0.0002696902 0.0009403681 0.0003075064
194.5968113939 20.7338851790 0.0136056359 0.0104596273 0.0206734025 0.0003873239 0.0002441892 0.0009390726 0.0003019313
194.9672612548 20.7338851790 0.0135601195 0.0104387600 0.0205323885 0.0003837831 0.0002399153 0.0009218806 0.0002988451
195.3377111157 20.7338851790 0.0135165387 0.0104592671 0.0203958592 0.0003806775 0.0002418699 0.0009068824 0.0002984006
195.7081609766 20.7338851790 0.0135141496 0.0105129959 0.0203570199 0.0003805778 0.0002493496 0.0009037299 0.0003008870
196.0786108375 20.7338851790 0.0135360881 0.0105808095 0.0203745284 0.0003822071 0.0002632408 0.0009074829 0.0003043603
196.4490606983 20.7338851790 0.0135352071 0.0105547990 0.0203390392 0.0003822191 0.0002524358 0.0009045492 0.0003026207
196.8195105592 20.7338851790 0.0135244332 0.0105281132 0.0202832717 0.0003824971 0.0002457941 0.0009033851 0.0003010052
197.1899604201 20.7338851790 0.0134993162 0.0105551062 0.0201971358 0.0003806936 0.0002511878 0.0008944518 0.0003013109
197.5604102810 20.7338851790 0.0134925659 0.0105985765 0.0201502494 0.0003801562 0.0002539496 0.0008898068 0.0003025581
197.9308601419 20.7338851790 0.0135155431 0.0106293484 0.0201701122 0.0003818466 0.0002527964 0.0008933463 0.0003039799
198.3013100028 20.7338851790 0.0135572952 0.0106590977 0.0202367352 0.0003841879 0.0002524759 0.0008994714 0.0003058309
198.6717598637 20.7338851790 0.0136132459 0.0107179438 0.0203312548 0.0003872418 0.0002565421 0.0009071744 0.0003093433
199.0422097246 20.7338851790 0.0136535949 0.0107915954 0.0203889156 0.0003896551 0.0002611682 0.0009124758 0.0003129495
199.4126595855 20.7338851790 0.0136590156 0.0108275588 0.0203710199 0.0003901782 0.0002609806 0.0009111195 0.0003137491
199.7831094464 20.7338851790 0.0136304567 0.0108241836 0.0202677255 0.0003878152 0.0002616218 0.0008981909 0.0003123175
200.1535593073 20.7338851790 0.0136282817 0.0108563955 0.0202223193 0.0003885214 0.0002673843 0.0008975521 0.0003141533
200.5240091682 20.7338851790 0.0136593761 0.0108622572 0.0202606125 0.0003907221 0.0002663466 0.0009026273 0.0003152000
200.8944590290 20.7338851790 0.0137221765 0.0108451441 0.0203691633 0.0003935844 0.0002610660 0.0009093121 0.0003151325
201.2649088899 20.7338851790 0.0138075667 0.0108469477 0.0205230872 0.0003992906 0.0002607708 0.0009260414 0.0003170441
201.6353587508 20.7338851790 0.0138547709 0.0108566451 0.0205885755 0.0004023220 0.0002586871 0.0009327945 0.0003180715
202.0058086117 20.7338851790 0.0138647997 0.0108730267 0.0205725339 0.0004021944 0.0002589634 0.0009279891 0.0003184214
202.3762584726 20.7338851790 0.0138777224 0.0108840826 0.0205592393 0.0004028071 0.0002599366 0.0009259622 0.0003189312
202.7467083335 20.7338851790 0.0138839276 0.0109303385 0.0205348806 0.0004036626 0.0002675230 0.0009257560 0.0003214074
203.1171581944 20.7338851790 0.0138969190 0.0109389167 0.0205286114 0.0004055391 0.0002764992 0.0009292961 0.0003229476
203.4876080553 20.7338851790 0.0138883185 0.0108548303 0.0204785719 0.0004041797 0.0002624099 0.0009214586 0.0003190659
203.8580579162 20.7338851790 0.0138780327 0.0107921601 0.0204244073 0.0004033656 0.0002542611 0.0009158160 0.0003161604
204.2285077771 20.7338851790 0.0139197637 0.0107897656 0.0204804245 0.0004057438 0.0002533427 0.0009204653 0.0003166744
204.5989576379 20.7338851790 0.0140129598 0.0108200072 0.0206502617 0.0004127270 0.0002551012 0.0009418036 0.0003204603
204.9694074988 20.7338851790 0.0141202903 0.0109073871 0.0208491812 0.0004204408 0.0002609966 0.0009649048 0.0003265471
205.3398573597 20.7338851790 0.0142198664 0.0109936194 0.0210281509 0.0004263293 0.0002665906 0.0009798342 0.0003321826
205.7103072206 20.7338851790 0.0142850702 0.0110185754 0.0211347268 0.0004291089 0.0002661203 0.0009844712 0.0003336712
206.0807570815 20.7338851790 0.0143675883 0.0110622313 0.0212775182 0.0004338803 0.0002671417 0.0009964022 0.0003364748
206.4512069424 20.7338851790 0.0144751625 0.0111333331 0.0214732538 0.0004408443 0.0002703453 0.0010158491 0.0003411025
206.8216568033 20.7338851790 0.0145901418 0.0112055035 0.0216843535 0.0004467032 0.0002741218 0.0010298733 0.0003457544
207.1921066642 20.7338851790 0.0147362580 0.0112421603 0.0219523924 0.0004555081 0.0002750171 0.0010527390 0.0003495686
207.5625565251 20.7338851790 0.0148778970 0.0112711890 0.0222108277 0.0004647380 0.0002744964 0.0010773592 0.0003532123
207.9330063860 20.7338851790 0.0149689267 0.0113372615 0.0223671355 0.0004703884 0.0002781214 0.0010914527 0.0003578705
208.3034562468 20.7338851790 0.0150459084 0.0114289146 0.0224910488 0.0004760543 0.0002842228 0.0011062083 0.0003636015
208.6739061078 20.7338851790 0.0151609517 0.0115170850 0.0226904771 0.0004837662 0.0002889977 0.0011264163 0.0003691937
209.0443559686 20.7338851790 0.0152661842 0.0115849897 0.0228702105 0.0004891136 0.0002929171 0.0011384642 0.0003734394
209.4148058295 20.7338851790 0.0154010298 0.0116422206 0.0231086925 0.0004975207 0.0002943049 0.0011611150 0.0003781518
209.7852556904 20.7338851790 0.0155550802 0.0116921597 0.0233909785 0.0005101061 0.0002959753 0.0011996789 0.0003838027
210.1557055513 20.7338851790 0.0157017956 0.0117507621 0.0236517615 0.0005223741 0.0002997681 0.0012354498 0.0003904904
210.5261554122 20.7338851790 0.0158334589 0.0118071857 0.0238814312 0.0005291176 0.0003019758 0.0012510264 0.0003952378
210.8966052731 20.7338851790 0.0159689845 0.0118687829 0.0241180884 0.0005385324 0.0003035310 0.0012763223 0.0003996779
211.2670551340 20.7338851790 0.0160729610 0.0119860050 0.0242838788 0.0005428714 0.0003178837 0.0012823541 0.0004066805
211.6375049949 20.7338851790 0.0161099704 0.0119909624 0.0243181768 0.0005398985 0.0003100469 0.0012633398 0.0004040597
212.0079548557 20.7338851790 0.0162365413 0.0119864949 0.0245387207 0.0005546362 0.0003072451 0.0013107037 0.0004073528
212.3784047166 20.7338851790 0.0163184190 0.0119815439 0.0246576819 0.0005561563 0.0003066829 0.0013058134 0.0004084036
212.7488545776 20.7338851790 0.0164181468 0.0120167199 0.0248191128 0.0005613196 0.0003091935 0.0013162282 0.0004120604
213.1193044384 20.7338851790 0.0165052992 0.0120269834 0.0249541134 0.0005661197 0.0003093445 0.0013258848 0.0004141588
213.4897542993 20.7338851790 0.0165793290 0.0120104248 0.0250632447 0.0005701427 0.0003071011 0.0013332546 0.0004145400
213.8602041602 20.7338851790 0.0166711941 0.0120103923 0.0252040275 0.0005760918 0.0003064889 0.0013464981 0.0004162976
214.2306540211 20.7338851790 0.0167600736 0.0120252348 0.0253331984 0.0005823238 0.0003068674 0.0013600970 0.0004188395
214.6011038820 20.7338851790 0.0168420340 0.0120279198 0.0254469093 0.0005883492 0.0003066708 0.0013728140 0.0004208235
214.9715537429 20.7338851790 0.0169078634 0.0120293404 0.0255292273 0.0005928555 0.0003067450 0.0013802874 0.0004226632
215.3420036038 20.7338851790 0.0169911553 0.0120295704 0.0256492213 0.0005981357 0.0003067959 0.0013912216 0.0004242338
215.7124534647 20.7338851790 0.0170817862 0.0120313274 0.0257879216 0.0006063189 0.0003063511 0.0014123399 0.0004273471
216.0829033255 20.7338851790 0.0171647562 0.0120273541 0.0259115018 0.0006097509 0.0003054777 0.0014168730 0.0004279860
216.4533531865 20.7338851790 0.0172478702 0.0120204155 0.0260337943 0.0006136062 0.0003038395 0.0014227389 0.0004281462
216.8238030474 20.7338851790 0.0173445904 0.0120399838 0.0261796519 0.0006197503 0.0003043876 0.0014359734 0.0004308026
217.1942529082 20.7338851790 0.0174559165 0.0120924747 0.0263495530 0.0006277977 0.0003078261 0.0014546207 0.0004357634
217.5647027691 20.7338851790 0.0176074162 0.0122026103 0.0265974121 0.0006402075 0.0003181336 0.0014867990 0.0004451787
217.9351526300 20.7338851790 0.0177761816 0.0122982503 0.0268811467 0.0006629313 0.0003251982 0.0015572693 0.0004568496
218.3056024909 20.7338851790 0.0179007700 0.0123730964 0.0270803771 0.0006855736 0.0003371973 0.0016297277 0.0004739205
218.6760523518 20.7338851790 0.0179049324 0.0123278962 0.0270408664 0.0006651056 0.0003215344 0.0015480051 0.0004576050
219.0465022127 20.7338851790 0.0179985656 0.0123529792 0.0271769931 0.0006667356 0.0003224394 0.0015437940 0.0004593813
219.4169520736 20.7338851790 0.0181563109 0.0124601141 0.0274361912 0.0006786581 0.0003397756 0.0015734364 0.0004692431
219.7874019344 20.7338851790 0.0183220761 0.0125291324 0.0277005685 0.0006924082 0.0003393787 0.0016062138 0.0004741806
220.1578517954 20.7338851790 0.0184471249 0.0125797351 0.0278840740 0.0006997675 0.0003325990 0.0016205253 0.0004784037
220.5283016563 20.7338851790 0.0185753921 0.0126668411 0.0280761665 0.0007117903 0.0003390621 0.0016500215 0.0004868825
220.8987515171 20.7338851790 0.0187182066 0.0127578702 0.0283013895 0.0007275939 0.0003470189 0.0016926382 0.0004973578
221.2692013780 20.7338851790 0.0188609220 0.0128480740 0.0285257311 0.0007392139 0.0003548307 0.0017211143 0.0005051853
221.6396512389 20.7338851790 0.0189653502 0.0128772980 0.0286787902 0.0007424340 0.0003622725 0.0017227680 0.0005078367
222.0101010998 20.7338851790 0.0190735997 0.0128551839 0.0288295134 0.0007496024 0.0003593729 0.0017362069 0.0005087182
222.3805509607 20.7338851790 0.0191395345 0.0128124478 0.0289009238 0.0007537049 0.0003470959 0.0017409394 0.0005066633
222.7510008216 20.7338851790 0.0191844021 0.0128258807 0.0289422673 0.0007562326 0.0003483164 0.0017424573 0.0005079662
223.1214506825 20.7338851790 0.0192079751 0.0128080457 0.0289467170 0.0007559457 0.0003457284 0.0017357594 0.0005062870
223.4919005434 20.7338851790 0.0192639303 0.0128080901 0.0290063375 0.0007592535 0.0003447268 0.0017392528 0.0005069143
223.8623504042 20.7338851790 0.0193621303 0.0128401151 0.0291369484 0.0007675299 0.0003468087 0.0017565362 0.0005111175
224.2328002652 20.7338851790 0.0194328381 0.0128488983 0.0292228902 0.0007736557 0.0003472409 0.0017686311 0.0005134011
224.6032501260 20.7338851790 0.0194798308 0.0128528430 0.0292600541 0.0007775040 0.0003483259 0.0017732735 0.0005153497
224.9736999869 20.7338851790 0.0195205346 0.0128668085 0.0292844053 0.0007823845 0.0003526719 0.0017813693 0.0005185874
225.3441498478 20.7338851790 0.0195299786 0.0128741949 0.0292550559 0.0007826232 0.0003528923 0.0017759141 0.0005192863
225.7145997087 20.7338851790 0.0195109664 0.0128305012 0.0291738015 0.0007788548 0.0003466389 0.0017587380 0.0005146499
226.0850495696 20.7338851790 0.0195298223 0.0128548956 0.0291661667 0.0007800049 0.0003557093 0.0017564369 0.0005173377
226.4554994305 20.7338851790 0.0195460216 0.0128121389 0.0291524858 0.0007812383 0.0003451699 0.0017541825 0.0005138434
226.8259492914 20.7338851790 0.0195693346 0.0128598677 0.0291476423 0.0007829658 0.0003519057 0.0017534783 0.0005177574
227.1963991523 20.7338851790 0.0195857226 0.0128282216 0.0291366568 0.0007841755 0.0003471671 0.0017519596 0.0005160054
