# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4", "u_skewness", "v_skewness", "w_skewness", "u_kurtosis", "v_kurtosis", "w_kurtosis", "<u'v'^2>/(<u'^2>^(1/2)<v'^2>)", "<u'w'^2>/(<u'^2>^(1/2)<w'^2>)", "<v'u'^2>/(<v'^2>^(1/2)<u'^2>)", "<v'w'^2>/(<v'^2>^(1/2)<w'^2>)"
ZONE T="Frame 0", I=199, J=1, F=POINT
1.5967977660 1.0018758896 -0.0169422618 -0.0012508616 0.0001844867 0.0003275547 0.0001927582 -0.0000709672 -0.0000005832 -0.0000010183 -0.0000024139 0.0000008783 -0.0000025146 -0.0000001289 0.0000003389 0.0000004553 0.0000024373 -0.2334866892 -0.3578759917 1.0271227289 9.5869505063 4.1675064383 41.0500883308 -0.2266735003 -0.7247472895 0.2662637033 -0.0602689189
1.5782061324 1.0026537474 -0.0208097750 -0.0004910752 0.0002210154 0.0003201187 0.0002294744 -0.0000620065 0.0000000722 -0.0000009925 -0.0000025630 0.0000010065 -0.0000019540 0.0000002598 0.0000005214 0.0000004733 0.0000031386 -0.0606539506 -0.3011994141 0.9362913777 11.9608387664 4.5390655571 44.1751966694 -0.2056360877 -0.6595244562 0.2612641521 0.0551932143
1.5596144988 1.0034806313 -0.0248819042 -0.0003188723 0.0002794048 0.0003292481 0.0002948822 -0.0000405950 0.0000014625 -0.0000007462 -0.0000006717 0.0000012087 -0.0000016028 0.0000003989 0.0000004709 0.0000004669 0.0000022682 0.1787833919 -0.2517084471 0.3828802450 7.5486669008 4.3112649372 24.7814441818 -0.1453445910 -0.2135664238 0.2504418477 0.0783884691
1.5410228652 1.0033269937 -0.0249373668 -0.0004442287 0.0002839980 0.0003428695 0.0003195961 -0.0000382569 0.0000018402 -0.0000007211 0.0000003985 0.0000011231 -0.0000015617 0.0000002084 0.0000003622 0.0000005229 0.0000016448 0.3095356605 -0.2336356071 0.0268589784 4.5889486655 4.4366751143 15.6005282152 -0.1333156879 0.0437477177 0.2209996720 0.0191348566
1.5224312316 1.0030865118 -0.0248639984 -0.0004565205 0.0002911381 0.0003536876 0.0003399402 -0.0000394891 0.0000018111 -0.0000007671 0.0000000906 0.0000010935 -0.0000015838 0.0000000479 0.0000004004 0.0000005679 0.0000021305 0.2968358650 -0.2210821861 0.1397556643 4.8537319078 4.4900470327 18.1045157907 -0.1324983790 -0.0053750313 0.2020394340 -0.0139696446
1.5038395980 1.0027515932 -0.0248429683 -0.0003683682 0.0002942825 0.0003632557 0.0003355933 -0.0000401101 0.0000013902 -0.0000009406 -0.0000003925 0.0000009131 -0.0000016824 0.0000002189 0.0000005012 0.0000006646 0.0000025017 0.2085792583 -0.2237764932 0.2456243000 6.0442000879 4.9491259425 21.4647494173 -0.1541177424 -0.0711183738 0.1640258010 0.0279449011
1.4852479644 1.0023781143 -0.0248461149 -0.0002372274 0.0002886302 0.0003640033 0.0003057146 -0.0000429871 0.0000014480 -0.0000010158 -0.0000007934 0.0000012912 -0.0000012523 0.0000006568 0.0000004706 0.0000006621 0.0000021802 0.2348155463 -0.1586846366 0.2880880995 5.6942220662 4.9722092554 21.6983845541 -0.1657969756 -0.1405547172 0.2310508407 0.1012279439
1.4666563308 1.0020583815 -0.0248445280 -0.0001431253 0.0002820301 0.0003614462 0.0002710260 -0.0000436426 0.0000012878 -0.0000011155 -0.0000014448 0.0000013235 -0.0000013009 0.0000006570 0.0000004932 0.0000007139 0.0000020741 0.2128311356 -0.1685893250 0.5510836577 5.9710956120 5.5332649128 25.5998485421 -0.1847220926 -0.2849934487 0.2376134105 0.1027712915
1.4480646972 1.0018343547 -0.0248540825 -0.0000859664 0.0002729536 0.0003556761 0.0002319649 -0.0000431163 0.0000015051 -0.0000009681 -0.0000012438 0.0000011114 -0.0000014337 0.0000002903 0.0000004348 0.0000006768 0.0000019007 0.2493979657 -0.2024787013 0.5910216970 5.7244560582 5.3968387883 29.0679174030 -0.1656798091 -0.2858613069 0.2123478690 0.0399026003
1.4294730636 1.0016561513 -0.0248383799 -0.0000908223 0.0002649761 0.0003539143 0.0002028623 -0.0000424941 0.0000016898 -0.0000008872 -0.0000011312 0.0000008801 -0.0000014370 -0.0000001921 0.0000003685 0.0000005990 0.0000017334 0.2613768552 -0.2059960655 0.0039344305 5.6012354547 4.8185358161 29.2137684628 -0.1566398573 -0.3052987878 0.1819291879 -0.0501197974
1.4108814300 1.0015048797 -0.0248130169 -0.0001396299 0.0002592101 0.0003566261 0.0001790587 -0.0000418877 0.0000020649 -0.0000008547 0.0000001394 0.0000008687 -0.0000012462 0.0000000407 0.0000002773 0.0000005329 0.0000002899 0.3663569389 -0.1819245110 -0.2481536850 4.2756272160 4.2138057985 8.3274992134 -0.1532191894 0.0011488359 0.1901844679 0.0139547590
1.3922897965 1.0013341995 -0.0247975644 -0.0001909370 0.0002564351 0.0003636991 0.0001679254 -0.0000406709 0.0000021750 -0.0000008382 0.0000003247 0.0000008680 -0.0000012427 0.0000000726 0.0000002665 0.0000005203 0.0000001721 0.3997976088 -0.1743506804 -0.2897410583 4.1294807879 3.9448834177 6.0779359585 -0.1479733639 0.0646104975 0.1925793112 0.0332413947
1.3736981629 1.0011541857 -0.0247635052 -0.0002551337 0.0002550303 0.0003721436 0.0001643349 -0.0000387749 0.0000021763 -0.0000008721 0.0000002794 0.0000008824 -0.0000012304 0.0000001165 0.0000002708 0.0000005290 0.0000001682 0.3978153183 -0.1697806483 -0.3625676706 4.2912161775 3.8330022605 6.5109328972 -0.1501118773 0.0399546275 0.1953433111 0.0571615776
1.3551065293 1.0010027121 -0.0247246775 -0.0003372856 0.0002543175 0.0003833247 0.0001656712 -0.0000369701 0.0000021414 -0.0000009020 0.0000000138 0.0000008885 -0.0000012420 0.0000002075 0.0000002824 0.0000005676 0.0000003288 0.3814329224 -0.1672529156 -0.4857717737 4.6717997432 3.8975767709 11.3387839600 -0.1500560357 -0.0749778208 0.1974191107 0.0969627315
1.3365148957 1.0009081921 -0.0246792141 -0.0004480015 0.0002535137 0.0003963228 0.0001670262 -0.0000355135 0.0000021100 -0.0000009407 -0.0000001694 0.0000009013 -0.0000012337 0.0000003542 0.0000002956 0.0000006032 0.0000005887 0.3768243325 -0.1607824844 -0.4829452724 4.9770358704 3.8833642589 16.8279415995 -0.1513896298 -0.1222826401 0.1976670135 0.1332244639
1.3179232621 1.0008390596 -0.0246604851 -0.0005720997 0.0002525084 0.0004110821 0.0001649058 -0.0000348989 0.0000021595 -0.0000010084 0.0000000730 0.0000008909 -0.0000012288 0.0000002942 0.0000002714 0.0000006565 0.0000002847 0.3970189024 -0.1547839849 -0.1470133088 4.3271915926 3.9313881386 9.7160399207 -0.1567241189 -0.0399963431 0.1910968480 0.1061315613
1.2993316285 1.0007734612 -0.0246937740 -0.0006691092 0.0002513721 0.0004253956 0.0001638065 -0.0000342706 0.0000021091 -0.0000010580 0.0000000735 0.0000009085 -0.0000013514 0.0000001879 0.0000002666 0.0000006760 0.0000002111 0.3875516213 -0.1653092326 -0.1423464387 4.2966974938 3.7673521283 7.3579178614 -0.1585347561 -0.0384722321 0.1923454141 0.0762315895
1.2807399949 1.0007077743 -0.0247653635 -0.0007164152 0.0002505938 0.0004401685 0.0001651879 -0.0000334557 0.0000020704 -0.0000010784 0.0000001220 0.0000009196 -0.0000013241 0.0000001696 0.0000002598 0.0000007154 0.0000001570 0.3863422408 -0.1564472823 -0.3199771743 4.1737236123 3.7287681303 5.6306833617 -0.1556980170 -0.0205595182 0.1920125629 0.0676230012
1.2621483613 1.0006341748 -0.0248491836 -0.0007220470 0.0002509462 0.0004565873 0.0001699872 -0.0000328384 0.0000019244 -0.0000011288 -0.0000002065 0.0000009784 -0.0000011575 0.0000003047 0.0000002833 0.0000007719 0.0000004567 0.3581084573 -0.1324737828 -0.1517957258 4.3550162672 3.7420873679 11.3267988775 -0.1564606045 -0.0905729848 0.1982533410 0.1058725437
1.2435567277 1.0005352104 -0.0249478347 -0.0007257377 0.0002520403 0.0004745741 0.0001757894 -0.0000320367 0.0000018281 -0.0000011451 -0.0000003439 0.0000010089 -0.0000009896 0.0000003932 0.0000003008 0.0000008425 0.0000006767 0.3383874732 -0.1097846153 -0.0720803022 4.5163711427 3.7801103034 15.0129625153 -0.1519491011 -0.1048222589 0.1985014897 0.1291373074
1.2249650941 1.0004111233 -0.0250348622 -0.0007161783 0.0002524737 0.0004939673 0.0001831814 -0.0000301383 0.0000017375 -0.0000011548 -0.0000005845 0.0000010133 -0.0000008822 0.0000004644 0.0000003140 0.0000009132 0.0000011675 0.3239455161 -0.0931727446 0.1182347832 4.5807952990 3.7812798292 21.8979501938 -0.1465748273 -0.1318951868 0.1951341792 0.1576074275
1.2063734605 1.0002909624 -0.0251259501 -0.0006948689 0.0002533496 0.0005176130 0.0001895081 -0.0000276379 0.0000017087 -0.0000011468 -0.0000004158 0.0000010738 -0.0000007262 0.0000006256 0.0000003078 0.0000010142 0.0000008309 0.3090173434 -0.0736315523 0.0981096072 4.5948084266 3.8177054208 16.0606486299 -0.1383705331 -0.1113187468 0.1996466483 0.1944133618
1.1877818269 1.0002002686 -0.0252474675 -0.0006614655 0.0002553937 0.0005451111 0.0001992677 -0.0000240946 0.0000015936 -0.0000011872 -0.0000004123 0.0000010519 -0.0000005049 0.0000004867 0.0000003261 0.0000011419 0.0000008952 0.2498460489 -0.0517903841 -0.6367307888 5.3703296529 3.8675187317 18.4081221216 -0.1355065374 -0.1649431805 0.1896901228 0.1591017830
1.1691901934 1.0001302143 -0.0254143709 -0.0006453660 0.0002602685 0.0005734607 0.0002110707 -0.0000215935 0.0000003750 -0.0000015145 -0.0000014931 0.0000014924 -0.0000000830 0.0000009793 0.0000009942 0.0000012998 0.0000018609 -0.0252890735 -0.0199131019 -1.0582993375 14.0138060678 3.9712360295 31.4415557121 -0.1621066352 -0.4641204087 0.2518270129 0.2769631266
